idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
171,A,A,E,1,0,1,0.0312,2.5624
172,C,C,A,1,0,1,1.7811,0.2812
173,A,F,F,0,0,0,2.516,1.9066
174,A,A,A,1,1,0,16.7422,17.2341
175,B,B,B,1,1,0,7.4229,1.5004
176,B,A,A,0,0,0,13.7499,13.7656
177,A,A,A,1,1,0,4.4684,7.5616
178,E,F,F,0,0,0,1.1104,2.4054
179,A,C,C,0,0,0,11.4234,9.1092
180,D,D,D,1,1,0,3.3751,2.5304
181,B,B,B,1,1,0,9.2,9.8905
182,F,C,C,0,0,0,3.4368,5.3429
183,F,A,A,0,0,0,1.7189,2.9072
184,D,D,D,1,1,0,2.8433,2.8446
185,D,B,B,0,0,0,6.2035,5.0321
186,D,A,B,0,0,1,0.437,2.6555
187,E,C,C,0,0,0,4.4054,2.6565
188,F,B,B,0,0,0,9.6212,9.1401
189,E,A,A,0,0,0,3.2507,4.5295
190,B,D,D,0,0,0,11.9031,15.062
191,C,C,C,1,1,0,3.2975,0.7183
192,B,F,F,0,0,0,0.8125,3.2182
193,C,D,D,0,0,0,0.1875,4.5296
194,C,B,B,0,0,0,6.1414,6.2514
195,D,D,D,1,1,0,10.7179,12.3905
196,F,F,F,1,1,0,8.6552,8.7967
197,B,B,B,1,1,0,15.2053,13.4674
198,A,A,A,1,1,0,4.7797,5.2638
199,D,D,D,1,1,0,17.2754,19.1532
200,E,B,B,0,0,0,18.7834,19.1489
201,A,A,A,1,1,0,13.1706,13.953
202,A,A,A,1,1,0,0.8906,0.9688
203,C,A,A,0,0,0,7.9523,10.6404
204,A,A,A,1,1,0,17.5168,18.2339
205,A,B,B,0,0,0,5.4385,4.5003
206,C,C,C,1,1,0,13.2531,13.7794
207,E,E,E,1,1,0,18.9562,20.6245
208,A,A,A,1,1,0,3.9989,6.2976
209,D,B,B,0,0,0,5.8767,1.5316
210,B,B,B,1,1,0,8.4522,5.8446
211,E,C,C,0,0,0,1.2815,0.125
212,F,F,F,1,1,0,0.8901,1.562
213,C,A,A,0,0,0,0.9688,0.375
214,B,B,C,1,0,1,1.1248,0.4685
215,F,F,F,1,1,0,6.657,10.6718
216,D,D,D,1,1,0,0.813,1.7505
217,D,B,B,0,0,0,6.7335,2.4994
218,D,D,D,1,1,0,10.0631,14.7656
219,D,D,D,1,1,0,4.7641,6.7173
220,E,C,C,0,0,0,6.8751,7.4056
221,A,A,A,1,1,0,3.6555,4.4995
222,A,B,D,0,0,1,0.563,2.1248
223,F,D,D,0,0,0,1.2029,2.9688
224,F,F,F,1,1,0,4.9393,13.1719
225,E,F,F,0,0,0,0.4375,3.2814
226,B,D,D,0,0,0,8.2159,6.7169
227,F,D,D,0,0,0,3.3119,6.5487
228,D,F,F,0,0,0,3.7196,13.6406
229,A,D,D,0,0,0,2.1559,2.8129
230,D,D,D,1,1,0,4.7348,6.2206
231,A,C,A,0,1,1,5.2168,0.6875
232,B,B,B,1,1,0,15.3887,15.8107
233,F,D,A,0,0,1,1.8442,2.6876
234,E,E,E,1,1,0,9.6705,12.6094
235,C,F,F,0,0,0,12.3604,15.1126
236,E,E,A,1,0,1,0.1562,0.6877
237,A,A,A,1,1,0,10.2182,11.2186
238,C,E,E,0,0,0,2.9686,6.686
239,A,A,A,1,1,0,3.9836,0.9062
240,C,C,C,1,1,0,13.2951,11.3437
241,A,A,A,1,1,0,16.8359,19.4922
242,A,C,C,0,0,0,9.5448,6.8426
243,D,D,B,1,0,1,0.125,0.594
244,B,E,E,0,0,0,3.657,1.9376
245,D,D,D,1,1,0,7.8755,12.0309
246,D,C,E,0,0,1,2.0939,3.5313
247,B,A,A,0,0,0,2.3428,1.6248
248,F,A,A,0,0,0,11.1074,14.8747
249,F,F,F,1,1,0,2.8126,2.9691
