idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
44,A,A,A,1,1,0,14.3437,15.2812
45,A,B,A,0,1,1,0.5002,2.3753
46,C,B,C,0,1,1,1.156,1.3124
47,B,C,C,0,0,0,1.5934,1.8126
48,C,C,C,1,1,0,6.158,11.125
49,C,C,C,1,1,0,17.5469,16.3906
50,C,C,C,1,1,0,19.375,21.1875
51,A,A,A,1,1,0,9.8749,13.3437
52,C,C,C,1,1,0,4.1246,5.8761
53,A,A,A,1,1,0,1.9064,11.6875
54,A,B,B,0,0,0,12.2812,9.4687
55,C,C,C,1,1,0,14.75,15.4687
56,A,B,A,0,1,1,3.6241,2.1561
57,C,C,C,1,1,0,18.5625,20.4375
58,C,C,C,1,1,0,20.5312,21.4219
59,A,B,A,0,1,1,5.3113,6.655
60,A,A,A,1,1,0,11.8437,15.1719
61,C,C,C,1,1,0,12.0625,14.375
62,A,B,B,0,0,0,6.0328,4.7807
63,B,B,B,1,1,0,14.4844,13.9062
64,A,A,A,1,1,0,14.5937,16.0625
65,C,C,C,1,1,0,17.7969,16.8438
66,A,B,B,0,0,0,8.4685,6.158
67,C,C,C,1,1,0,15.1094,18.5625
68,B,B,B,1,1,0,8.7811,7.687
69,A,A,A,1,1,0,10.8437,14.5312
70,B,B,B,1,1,0,11.4062,12.0312
71,B,B,B,1,1,0,2.7505,2.6567
72,C,C,C,1,1,0,17.1562,21.0469
73,A,A,A,1,1,0,12.6875,12.8437
74,B,B,A,1,0,1,1.2192,5.2486
75,C,C,C,1,1,0,20.0625,21.0469
76,A,A,A,1,1,0,16.0312,16.3437
77,A,B,A,0,1,1,1.6254,1.4688
78,B,B,B,1,1,0,11.0312,10.6562
79,A,A,A,1,1,0,14.75,15.9375
80,C,C,C,1,1,0,17.625,16.8906
81,B,B,B,1,1,0,8.6248,8.406
82,B,C,C,0,0,0,5.7507,7.8746
83,A,A,A,1,1,0,15.0937,17.1719
84,A,A,A,1,1,0,16.4375,16.9219
85,A,B,B,0,0,0,7.1555,5.8761
86,C,C,C,1,1,0,19.7656,19.5781
87,C,C,C,1,1,0,20.4375,21.8594
88,C,C,C,1,1,0,16.1406,17.7031
89,A,A,A,1,1,0,8.4373,11.625
90,C,C,C,1,1,0,0.5627,2.6567
91,C,C,C,1,1,0,15.6562,15.375
92,A,B,B,0,0,0,7.8121,5.1544
93,A,B,B,0,0,0,3.9695,2.1556
94,A,A,A,1,1,0,12.8125,15.4687
95,A,A,A,1,1,0,12.1875,11.5937
96,A,A,A,1,1,0,2.5003,6.5922
97,B,B,B,1,1,0,14.9219,14.0781
98,C,C,C,1,1,0,20.3438,21.3281
99,A,A,A,1,1,0,15.9375,15.1562
100,C,C,C,1,1,0,17.9375,18.0625
101,A,A,A,1,1,0,4.8437,13.1875
102,A,A,A,1,1,0,10.9687,15.5156
103,C,C,C,1,1,0,21.7188,22.7656
104,C,C,C,1,1,0,19.3125,19.7188
105,B,C,C,0,0,0,3.1555,3.031
106,B,B,B,1,1,0,12.6562,11.9687
107,B,B,A,1,0,1,1.8744,0.0
108,C,C,C,1,1,0,19.2031,20.5312
109,B,B,B,1,1,0,3.125,2.7505
110,A,A,A,1,1,0,17.0469,18.7656
111,B,B,B,1,1,0,11.5625,11.9687
112,A,B,A,0,1,1,3.6882,4.4691
113,B,B,B,1,1,0,6.5924,6.9991
114,B,B,B,1,1,0,12.9375,13.1562
115,A,A,A,1,1,0,4.3109,12.625
116,C,C,C,1,1,0,16.3594,17.7812
117,A,B,A,0,1,1,0.7498,8.0309
118,A,C,C,0,0,0,5.6867,2.312
119,A,C,A,0,1,1,0.8752,0.4375
120,B,B,B,1,1,0,10.0312,9.4374
121,C,B,C,0,1,1,0.2188,3.9696
122,B,B,B,1,1,0,10.9062,7.124
123,C,B,C,0,1,1,2.2191,4.0014
124,B,C,C,0,0,0,19.5156,20.4531
125,A,A,A,1,1,0,5.9701,12.875
126,B,B,B,1,1,0,10.7812,9.5312
127,C,C,C,1,1,0,17.6406,18.8906
128,A,B,B,0,0,0,7.9997,7.5307
129,B,B,B,1,1,0,10.8437,4.7174
130,C,C,C,1,1,0,20.0938,21.6875
131,B,B,B,1,1,0,13.6562,11.0
132,A,A,A,1,1,0,13.125,14.5312
133,C,C,C,1,1,0,19.9375,19.6719
134,C,C,C,1,1,0,17.0625,17.9375
135,C,B,B,0,0,0,9.4999,9.5312
136,A,A,A,1,1,0,10.2187,13.125
137,C,C,C,1,1,0,19.4531,20.6562
138,A,A,A,1,1,0,10.0312,16.5312
139,B,B,B,1,1,0,4.4375,5.1544
140,A,A,A,1,1,0,14.4375,16.625
141,A,B,B,0,0,0,7.4994,4.7176
142,B,C,C,0,0,0,4.2515,4.2831
143,B,B,B,1,1,0,9.4062,8.0622
144,C,C,C,1,1,0,18.875,20.2969
145,C,C,C,1,1,0,13.0625,13.5
146,A,A,A,1,1,0,18.7188,19.3281
147,C,B,C,0,1,1,0.375,1.8434
148,B,B,B,1,1,0,9.4374,7.7496
149,A,B,A,0,1,1,10.0937,1.6249
150,C,C,C,1,1,0,14.9062,15.75
151,B,B,B,1,1,0,11.5,12.2812
152,C,C,C,1,1,0,15.1719,17.2344
153,B,B,B,1,1,0,8.4998,8.5936
154,C,C,C,1,1,0,21.6719,22.625
155,B,B,B,1,1,0,7.1555,5.6253
156,C,C,C,1,1,0,9.3749,14.6562
157,A,A,A,1,1,0,7.7183,9.2498
158,B,C,C,0,0,0,0.5312,2.8747
159,A,B,B,0,0,0,0.125,0.7188
160,C,C,C,1,1,0,21.6719,23.0156
161,C,C,C,1,1,0,20.375,22.3906
162,C,C,C,1,1,0,7.1555,13.0
163,C,C,C,1,1,0,21.0469,22.4219
164,A,B,B,0,0,0,11.5937,9.7812
165,A,A,A,1,1,0,9.6249,11.125
166,C,B,B,0,0,0,0.0,0.0625
167,C,C,C,1,1,0,17.9375,20.2031
168,B,B,B,1,1,0,16.2969,11.4375
169,A,A,A,1,1,0,1.3127,9.7187
170,C,C,C,1,1,0,19.25,20.7188
171,A,A,A,1,1,0,7.0929,11.25
172,C,C,C,1,1,0,17.5625,19.9375
173,A,A,A,1,1,0,16.0625,17.1719
174,A,A,A,1,1,0,13.2812,16.4687
175,C,C,C,1,1,0,18.4219,19.3281
176,B,B,B,1,1,0,2.5322,7.8746
177,A,A,A,1,1,0,4.0608,4.2509
178,B,B,A,1,0,1,4.0014,0.2812
179,B,B,B,1,1,0,13.4062,13.7969
180,C,C,C,1,1,0,16.5312,16.7656
181,A,A,A,1,1,0,15.5312,14.4375
182,B,B,B,1,1,0,11.6562,9.3749
183,A,A,A,1,1,0,15.5625,16.5625
184,C,C,C,1,1,0,16.0625,18.6562
185,B,B,A,1,0,1,3.0942,7.8121
186,B,B,B,1,1,0,13.7344,12.9062
187,B,B,B,1,1,0,8.7186,8.4685
188,B,C,B,0,1,1,1.9689,1.5934
189,B,B,B,1,1,0,13.8594,13.6719
190,B,C,C,0,0,0,14.0,12.9375
191,A,A,A,1,1,0,7.3743,11.8125
192,B,B,B,1,1,0,0.2188,0.7192
193,A,B,A,0,1,1,5.4371,8.1559
194,A,A,A,1,1,0,12.2812,13.0
195,B,C,C,0,0,0,15.1719,16.6875
196,B,B,A,1,0,1,3.1247,1.1565
197,C,C,C,1,1,0,8.7498,7.9997
198,A,A,A,1,1,0,1.5934,8.156
199,C,C,C,1,1,0,15.9844,16.2812
200,C,C,C,1,1,0,20.7344,21.6719
201,A,B,A,0,1,1,2.3439,2.1866
202,B,B,B,1,1,0,14.0625,12.2187
203,A,A,A,1,1,0,8.8436,10.9062
204,B,B,B,1,1,0,5.4998,5.8421
205,C,C,C,1,1,0,17.9688,20.0
206,B,B,B,1,1,0,9.9375,9.7812
207,B,B,A,1,0,1,4.8437,4.6546
208,B,B,B,1,1,0,12.2187,11.0937
209,A,B,A,0,1,1,7.8746,4.4058
210,A,A,A,1,1,0,13.75,15.875
211,B,B,B,1,1,0,9.3749,10.4375
212,C,C,C,1,1,0,14.9219,15.125
213,B,B,B,1,1,0,5.1858,0.5
214,B,B,B,1,1,0,11.9375,12.5625
215,A,B,B,0,0,0,6.2831,1.0625
216,A,A,A,1,1,0,14.125,14.2812
217,A,B,B,0,0,0,11.5,11.9687
218,A,B,B,0,0,0,4.1242,3.7509
219,B,A,A,0,0,0,3.2185,8.7498
220,B,B,B,1,1,0,14.3437,14.5
221,C,C,C,1,1,0,17.2656,18.9375
222,B,B,B,1,1,0,11.4375,11.1562
223,B,B,B,1,1,0,10.9375,10.8437
224,C,C,C,1,1,0,15.7969,11.5
225,B,B,B,1,1,0,11.9062,11.75
226,A,B,B,0,0,0,5.1858,6.4359
227,A,A,A,1,1,0,12.5937,14.5
228,A,B,A,0,1,1,4.7492,0.656
229,A,B,A,0,1,1,0.3125,4.2514
230,B,A,A,0,0,0,4.9067,6.7175
231,B,B,B,1,1,0,15.6406,13.4375
232,C,C,C,1,1,0,19.8125,21.0625
233,A,A,A,1,1,0,13.3125,14.8125
234,A,A,A,1,1,0,12.625,12.3437
235,B,B,B,1,1,0,9.7812,9.5624
236,C,C,C,1,1,0,16.6094,17.4531
237,B,C,C,0,0,0,5.4057,5.2487
238,A,B,B,0,0,0,7.6867,6.7482
239,A,A,A,1,1,0,11.25,14.4687
240,C,C,C,1,1,0,16.125,18.0469
241,C,C,C,1,1,0,12.9687,12.7812
242,B,B,B,1,1,0,13.0,9.7499
243,A,A,A,1,1,0,9.1249,11.5937
244,C,C,C,1,1,0,20.4531,21.5312
245,A,A,A,1,1,0,13.1875,14.75
246,B,B,B,1,1,0,7.1867,5.1269
247,B,B,B,1,1,0,12.6562,12.5937
248,B,B,B,1,1,0,9.8124,8.6873
249,C,C,C,1,1,0,19.8906,21.9688
250,B,A,A,0,0,0,0.25,5.1269
251,A,A,A,1,1,0,8.9061,12.2812
252,A,A,A,1,1,0,6.0952,8.8436
253,B,B,B,1,1,0,10.6562,8.8436
254,B,B,B,1,1,0,11.5,11.8437
255,C,C,C,1,1,0,19.6719,19.6875
256,A,A,A,1,1,0,10.8125,15.3594
257,B,B,B,1,1,0,3.844,0.7192
258,C,C,C,1,1,0,3.9059,3.4693
259,C,C,C,1,1,0,17.5156,18.5938
260,C,C,C,1,1,0,20.2812,21.5469
261,A,A,A,1,1,0,16.9844,18.1719
262,C,C,C,1,1,0,17.8906,20.2188
263,C,C,C,1,1,0,16.0469,16.1875
264,B,B,B,1,1,0,13.0,12.4062
265,B,B,B,1,1,0,11.9062,12.0625
266,C,C,C,1,1,0,21.0312,22.7344
267,A,A,A,1,1,0,9.2186,11.4375
268,A,A,A,1,1,0,2.4058,7.5932
269,B,C,C,0,0,0,3.8121,4.6546
270,A,B,A,0,1,1,3.9681,5.3142
271,B,B,B,1,1,0,11.1875,12.625
272,A,A,A,1,1,0,11.0937,16.5156
273,A,A,A,1,1,0,7.2806,14.2187
274,B,B,A,1,0,1,0.375,3.1571
275,A,A,A,1,1,0,11.25,11.8437
276,A,A,A,1,1,0,10.7187,14.2812
277,C,C,C,1,1,0,18.7031,19.5625
278,C,C,C,1,1,0,17.4375,19.1875
279,B,B,C,1,0,1,1.8126,0.6562
280,C,C,C,1,1,0,10.4062,6.9991
281,C,C,C,1,1,0,19.6406,20.3281
282,B,B,B,1,1,0,8.4685,6.9365
283,C,B,B,0,0,0,4.0332,4.5954
284,C,C,C,1,1,0,7.1555,6.4359
285,C,C,C,1,1,0,15.3281,15.7187
286,B,B,B,1,1,0,7.2493,6.4672
287,C,C,C,1,1,0,17.7344,20.4688
288,B,B,B,1,1,0,8.8124,8.4373
289,B,B,B,1,1,0,11.7187,10.9062
290,A,A,A,1,1,0,4.032,7.937
291,C,C,C,1,1,0,19.3125,20.0469
292,A,B,B,0,0,0,5.2173,4.5323
293,A,A,A,1,1,0,11.5312,13.125
294,C,C,C,1,1,0,18.75,20.125
295,B,B,B,1,1,0,4.6546,6.9365
296,B,B,B,1,1,0,10.125,8.8124
297,B,B,B,1,1,0,12.25,12.125
298,C,C,C,1,1,0,16.2344,17.4844
299,A,B,B,0,0,0,2.7495,1.0005
