idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
51,A,A,A,1,1,0,9.8749,11.0312
52,C,C,C,1,1,0,4.1246,5.5939
53,A,A,A,1,1,0,1.9064,4.1563
54,A,B,B,0,0,0,12.2812,10.625
55,C,C,C,1,1,0,14.75,15.2969
56,A,B,A,0,1,1,3.6241,0.0938
57,C,C,C,1,1,0,18.5625,17.9062
58,C,C,C,1,1,0,20.5312,19.2188
59,A,B,B,0,0,0,5.3113,4.6544
60,A,A,A,1,1,0,11.8437,15.2969
61,C,C,C,1,1,0,12.0625,12.1562
62,A,B,B,0,0,0,6.0328,2.7817
63,B,B,B,1,1,0,14.4844,12.7969
64,A,A,A,1,1,0,14.5937,14.3437
65,C,C,C,1,1,0,17.7969,17.3438
66,A,B,B,0,0,0,8.4685,8.6248
67,C,C,C,1,1,0,15.1094,14.9375
68,B,B,B,1,1,0,8.7811,6.9365
69,A,A,A,1,1,0,10.8437,14.3125
70,B,B,B,1,1,0,11.4062,9.4999
71,B,B,B,1,1,0,2.7505,1.4686
72,C,C,C,1,1,0,17.1562,15.8125
73,A,A,A,1,1,0,12.6875,13.3437
74,B,B,A,1,0,1,1.2192,0.125
75,C,C,C,1,1,0,20.0625,19.25
76,A,A,A,1,1,0,16.0312,16.125
77,A,B,B,0,0,0,1.6254,0.9058
78,B,B,B,1,1,0,11.0312,9.1249
79,A,A,A,1,1,0,14.75,15.7812
80,C,C,C,1,1,0,17.625,17.4219
81,B,B,B,1,1,0,8.6248,6.5298
82,B,C,C,0,0,0,5.7507,7.9371
83,A,A,A,1,1,0,15.0937,15.875
84,A,A,A,1,1,0,16.4375,16.7031
85,A,B,B,0,0,0,7.1555,3.6561
86,C,C,C,1,1,0,19.7656,18.9688
87,C,C,C,1,1,0,20.4375,20.0625
88,C,C,C,1,1,0,16.1406,16.4844
89,A,A,A,1,1,0,8.4373,11.1562
90,C,C,C,1,1,0,0.5627,6.655
91,C,C,C,1,1,0,15.6562,15.3125
92,A,B,B,0,0,0,7.8121,5.4998
93,A,B,B,0,0,0,3.9695,1.5936
94,A,A,A,1,1,0,12.8125,13.4687
95,A,A,A,1,1,0,12.1875,11.5
96,A,A,A,1,1,0,2.5003,3.9053
97,B,B,B,1,1,0,14.9219,13.1719
98,C,C,C,1,1,0,20.3438,19.0469
99,A,A,A,1,1,0,15.9375,16.2187
100,C,C,C,1,1,0,17.9375,16.8281
101,A,A,A,1,1,0,4.8437,11.5312
102,A,A,A,1,1,0,10.9687,12.0312
103,C,C,C,1,1,0,21.7188,20.2031
104,C,C,C,1,1,0,19.3125,18.4375
105,B,C,C,0,0,0,3.1555,8.9999
106,B,B,B,1,1,0,12.6562,8.4998
107,B,B,B,1,1,0,1.8744,3.156
108,C,C,C,1,1,0,19.2031,18.3906
109,B,B,B,1,1,0,3.125,1.4058
110,A,A,A,1,1,0,17.0469,17.6875
111,B,B,B,1,1,0,11.5625,9.4999
112,A,B,A,0,1,1,3.6882,0.0625
113,B,B,B,1,1,0,6.5924,5.0011
114,B,B,B,1,1,0,12.9375,11.125
115,A,A,A,1,1,0,4.3109,5.8761
116,C,C,C,1,1,0,16.3594,15.9375
117,A,B,A,0,1,1,0.7498,2.9366
118,A,C,C,0,0,0,5.6867,6.0937
119,A,C,C,0,0,0,0.8752,2.2819
120,B,B,B,1,1,0,10.0312,7.4369
121,C,B,C,0,1,1,0.2188,2.2494
122,B,B,B,1,1,0,10.9062,8.2808
123,C,B,C,0,1,1,2.2191,1.188
124,B,C,C,0,0,0,19.5156,18.3438
125,A,A,A,1,1,0,5.9701,9.6874
126,B,B,B,1,1,0,10.7812,8.9999
127,C,C,C,1,1,0,17.6406,17.6406
128,A,B,B,0,0,0,7.9997,4.8437
129,B,B,B,1,1,0,10.8437,6.7798
130,C,C,C,1,1,0,20.0938,19.1406
131,B,B,B,1,1,0,13.6562,12.25
132,A,A,A,1,1,0,13.125,14.4844
133,C,C,C,1,1,0,19.9375,18.5781
134,C,C,C,1,1,0,17.0625,16.2969
135,C,B,B,0,0,0,9.4999,6.6235
136,A,A,A,1,1,0,10.2187,11.6875
137,C,C,C,1,1,0,19.4531,18.8281
138,A,A,A,1,1,0,10.0312,13.4375
139,B,B,B,1,1,0,4.4375,2.7193
140,A,A,A,1,1,0,14.4375,14.2812
141,A,B,B,0,0,0,7.4994,5.7505
142,B,C,C,0,0,0,4.2515,3.3442
143,B,B,B,1,1,0,9.4062,4.1561
144,C,C,C,1,1,0,18.875,18.2031
145,C,C,C,1,1,0,13.0625,12.5937
146,A,A,A,1,1,0,18.7188,18.4688
147,C,B,C,0,1,1,0.375,1.5308
148,B,B,B,1,1,0,9.4374,5.0954
149,A,B,B,0,0,0,10.0937,7.9684
150,C,C,C,1,1,0,14.9062,14.1875
151,B,B,B,1,1,0,11.5,6.8739
152,C,C,C,1,1,0,15.1719,14.5156
153,B,B,B,1,1,0,8.4998,6.4672
154,C,C,C,1,1,0,21.6719,20.8281
155,B,B,B,1,1,0,7.1555,3.4371
156,C,C,C,1,1,0,9.3749,11.4375
157,A,A,A,1,1,0,7.7183,9.1561
158,B,C,C,0,0,0,0.5312,2.5938
159,A,B,C,0,0,1,0.125,0.375
160,C,C,C,1,1,0,21.6719,20.5625
161,C,C,C,1,1,0,20.375,19.5156
162,C,C,C,1,1,0,7.1555,8.406
163,C,C,C,1,1,0,21.0469,20.0156
164,A,B,B,0,0,0,11.5937,9.8749
165,A,A,A,1,1,0,9.6249,11.8125
166,C,B,C,0,1,1,0.0,1.9064
167,C,C,C,1,1,0,17.9375,17.5938
168,B,B,B,1,1,0,16.2969,12.75
169,A,A,A,1,1,0,1.3127,3.6572
170,C,C,C,1,1,0,19.25,17.9219
171,A,A,A,1,1,0,7.0929,10.0937
172,C,C,C,1,1,0,17.5625,16.4062
173,A,A,A,1,1,0,16.0625,16.6562
174,A,A,A,1,1,0,13.2812,15.2969
175,C,C,C,1,1,0,18.4219,17.4531
176,B,B,B,1,1,0,2.5322,2.4377
177,A,A,A,1,1,0,4.0608,3.8754
178,B,B,B,1,1,0,4.0014,3.188
179,B,B,B,1,1,0,13.4062,11.375
180,C,C,C,1,1,0,16.5312,15.8281
181,A,A,A,1,1,0,15.5312,15.375
182,B,B,B,1,1,0,11.6562,6.4672
183,A,A,A,1,1,0,15.5625,15.7344
184,C,C,C,1,1,0,16.0625,16.5
185,B,B,B,1,1,0,3.0942,4.0955
186,B,B,B,1,1,0,13.7344,11.6875
187,B,B,B,1,1,0,8.7186,6.7488
188,B,C,C,0,0,0,1.9689,8.6248
189,B,B,B,1,1,0,13.8594,10.75
190,B,C,C,0,0,0,14.0,13.4375
191,A,A,A,1,1,0,7.3743,7.4994
192,B,B,C,1,0,1,0.2188,2.6567
193,A,B,B,0,0,0,5.4371,3.8121
194,A,A,A,1,1,0,12.2812,13.75
195,B,C,C,0,0,0,15.1719,16.8906
196,B,B,B,1,1,0,3.1247,0.2188
197,C,C,C,1,1,0,8.7498,9.3124
198,A,A,A,1,1,0,1.5934,7.1555
199,C,C,C,1,1,0,15.9844,14.7812
200,C,C,C,1,1,0,20.7344,19.7656
201,A,B,B,0,0,0,2.3439,1.7809
202,B,B,B,1,1,0,14.0625,10.8437
203,A,A,A,1,1,0,8.8436,10.7187
204,B,B,B,1,1,0,5.4998,4.2194
205,C,C,C,1,1,0,17.9688,16.5
206,B,B,B,1,1,0,9.9375,8.8123
207,B,B,B,1,1,0,4.8437,2.6254
208,B,B,B,1,1,0,12.2187,9.1561
209,A,B,B,0,0,0,7.8746,3.6241
210,A,A,A,1,1,0,13.75,11.8125
211,B,B,B,1,1,0,9.3749,7.4369
212,C,C,C,1,1,0,14.9219,15.4219
213,B,B,B,1,1,0,5.1858,1.9689
214,B,B,B,1,1,0,11.9375,8.5623
215,A,B,B,0,0,0,6.2831,4.2817
216,A,A,A,1,1,0,14.125,14.7812
217,A,B,B,0,0,0,11.5,7.7808
218,A,B,B,0,0,0,4.1242,1.0312
219,B,A,A,0,0,0,3.2185,1.3123
220,B,B,B,1,1,0,14.3437,10.9062
221,C,C,C,1,1,0,17.2656,16.9375
222,B,B,B,1,1,0,11.4375,5.9074
223,B,B,B,1,1,0,10.9375,7.1867
224,C,C,C,1,1,0,15.7969,14.9375
225,B,B,B,1,1,0,11.9062,9.4374
226,A,B,B,0,0,0,5.1858,3.4693
227,A,A,A,1,1,0,12.5937,12.7812
228,A,B,B,0,0,0,4.7492,2.062
229,A,B,A,0,1,1,0.3125,4.8122
230,B,A,A,0,0,0,4.9067,7.8121
231,B,B,B,1,1,0,15.6406,13.6875
232,C,C,C,1,1,0,19.8125,19.5469
233,A,A,A,1,1,0,13.3125,14.5
234,A,A,A,1,1,0,12.625,12.3125
235,B,B,B,1,1,0,9.7812,7.562
236,C,C,C,1,1,0,16.6094,16.0156
237,B,C,C,0,0,0,5.4057,9.1561
238,A,B,B,0,0,0,7.6867,6.0002
239,A,A,A,1,1,0,11.25,13.875
240,C,C,C,1,1,0,16.125,17.0
241,C,C,C,1,1,0,12.9687,13.0312
242,B,B,B,1,1,0,13.0,10.0312
243,A,A,A,1,1,0,9.1249,11.0312
244,C,C,C,1,1,0,20.4531,20.0156
245,A,A,A,1,1,0,13.1875,13.4375
246,B,B,B,1,1,0,7.1867,5.3429
247,B,B,B,1,1,0,12.6562,10.6562
248,B,B,B,1,1,0,9.8124,7.7808
249,C,C,C,1,1,0,19.8906,19.9062
250,B,A,A,0,0,0,0.25,3.6241
251,A,A,A,1,1,0,8.9061,11.625
252,A,A,A,1,1,0,6.0952,7.4994
253,B,B,B,1,1,0,10.6562,8.1247
254,B,B,B,1,1,0,11.5,7.6558
255,C,C,C,1,1,0,19.6719,18.7656
256,A,A,A,1,1,0,10.8125,12.0312
257,B,B,C,1,0,1,3.844,0.7192
258,C,C,C,1,1,0,3.9059,6.7488
259,C,C,C,1,1,0,17.5156,17.9062
260,C,C,C,1,1,0,20.2812,18.75
261,A,A,A,1,1,0,16.9844,17.4688
262,C,C,C,1,1,0,17.8906,17.2812
263,C,C,C,1,1,0,16.0469,16.375
264,B,B,B,1,1,0,13.0,9.7499
265,B,B,B,1,1,0,11.9062,10.8437
266,C,C,C,1,1,0,21.0312,19.5781
267,A,A,A,1,1,0,9.2186,9.6561
268,A,A,A,1,1,0,2.4058,5.28
269,B,C,C,0,0,0,3.8121,8.3123
270,A,B,B,0,0,0,3.9681,1.8119
271,B,B,B,1,1,0,11.1875,8.2809
272,A,A,A,1,1,0,11.0937,11.8437
273,A,A,A,1,1,0,7.2806,7.8746
274,B,B,B,1,1,0,0.375,0.9375
275,A,A,A,1,1,0,11.25,10.1562
276,A,A,A,1,1,0,10.7187,12.0625
277,C,C,C,1,1,0,18.7031,17.5469
278,C,C,C,1,1,0,17.4375,17.0625
279,B,B,C,1,0,1,1.8126,2.4067
280,C,C,C,1,1,0,10.4062,10.8125
281,C,C,C,1,1,0,19.6406,18.0156
282,B,B,B,1,1,0,8.4685,5.6567
283,C,B,B,0,0,0,4.0332,1.4058
284,C,C,C,1,1,0,7.1555,7.2493
285,C,C,C,1,1,0,15.3281,15.7812
286,B,B,B,1,1,0,7.2493,2.3759
287,C,C,C,1,1,0,17.7344,17.4844
288,B,B,B,1,1,0,8.8124,6.5923
289,B,B,B,1,1,0,11.7187,9.9687
290,A,A,A,1,1,0,4.032,4.8743
291,C,C,C,1,1,0,19.3125,18.1875
292,A,B,B,0,0,0,5.2173,4.5322
293,A,A,A,1,1,0,11.5312,13.0
294,C,C,C,1,1,0,18.75,17.7344
295,B,B,C,1,0,1,4.6546,0.0938
296,B,B,B,1,1,0,10.125,4.9066
297,B,B,B,1,1,0,12.25,10.0312
298,C,C,C,1,1,0,16.2344,16.1094
299,A,B,B,0,0,0,2.7495,1.5005
