idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
81,A,A,A,1,1,0,3.0938,5.0293
82,A,A,A,1,1,0,1.9453,2.7227
83,B,B,A,1,0,1,0.375,2.3516
84,C,C,A,1,0,1,2.0488,1.1289
85,C,C,C,1,1,0,2.8438,0.5039
86,A,A,A,1,1,0,2.1074,3.5996
87,C,C,C,1,1,0,1.9766,2.5723
88,D,D,D,1,1,0,0.0938,0.6641
89,C,C,C,1,1,0,2.2812,2.4902
90,D,D,A,1,0,1,0.8438,1.3594
91,A,A,A,1,1,0,1.3906,3.0703
92,D,D,A,1,0,1,0.2344,1.125
93,A,A,A,1,1,0,2.0176,2.4727
94,A,A,A,1,1,0,1.0156,1.8945
95,D,D,D,1,1,0,1.1406,2.5156
96,A,A,A,1,1,0,1.1074,2.1367
97,A,A,A,1,1,0,2.4238,5.123
98,B,A,A,0,0,0,0.1328,0.5117
99,C,C,A,1,0,1,0.7324,1.3438
100,A,A,A,1,1,0,0.7734,1.7734
101,D,C,D,0,1,1,1.0312,1.1016
102,B,B,A,1,0,1,1.4199,0.5781
103,D,D,A,1,0,1,2.8027,0.4297
104,B,B,B,1,1,0,1.2578,3.4375
105,C,C,A,1,0,1,2.7441,0.6406
106,B,B,B,1,1,0,2.2344,1.0273
107,A,A,A,1,1,0,1.6895,2.1289
108,B,C,A,0,0,1,0.3887,1.7656
109,C,C,A,1,0,1,2.6582,0.1211
110,D,D,D,1,1,0,1.5332,2.3359
111,A,A,A,1,1,0,1.5938,1.627
112,B,A,B,0,1,1,0.1094,1.5625
113,D,D,D,1,1,0,1.041,2.8604
114,D,D,D,1,1,0,2.7324,2.5781
115,D,D,A,1,0,1,1.1582,1.3789
116,B,B,B,1,1,0,2.3203,0.4727
117,A,A,A,1,1,0,2.9375,4.5391
118,C,C,C,1,1,0,2.6562,2.9922
119,A,A,A,1,1,0,2.5488,3.2773
120,A,A,A,1,1,0,1.0625,1.2617
121,B,A,A,0,0,0,0.3125,1.2305
122,C,C,C,1,1,0,3.123,1.7344
123,A,A,A,1,1,0,3.791,5.2441
124,B,C,A,0,0,1,0.0781,0.9336
125,C,C,C,1,1,0,2.9688,1.4062
126,A,A,A,1,1,0,0.1719,0.8555
127,C,C,C,1,1,0,2.3613,2.791
128,B,B,B,1,1,0,2.5957,0.2031
129,D,C,C,0,0,0,1.2812,0.8633
130,D,D,A,1,0,1,0.2734,1.3906
131,A,A,A,1,1,0,3.1543,2.1719
132,D,D,D,1,1,0,1.3906,1.6699
133,C,C,C,1,1,0,1.0312,0.6797
134,C,C,C,1,1,0,2.1406,3.5215
135,C,C,C,1,1,0,1.9941,3.3516
136,C,C,A,1,0,1,2.8613,0.5117
137,D,D,A,1,0,1,2.5469,1.2461
138,A,A,A,1,1,0,2.1855,1.0684
139,C,A,A,0,0,0,1.1387,1.8281
140,A,A,A,1,1,0,1.9922,2.9121
141,A,A,A,1,1,0,2.4844,1.0625
142,D,D,A,1,0,1,0.7969,1.375
143,D,D,A,1,0,1,1.5938,1.543
144,A,A,A,1,1,0,3.1426,4.5312
145,D,D,D,1,1,0,0.3672,3.0488
146,D,D,D,1,1,0,2.9668,3.3662
147,D,D,D,1,1,0,1.1719,1.5684
148,B,B,B,1,1,0,1.5488,3.4844
149,A,A,A,1,1,0,2.4062,2.7734
150,A,A,A,1,1,0,0.8574,2.9785
151,A,C,A,0,1,1,0.1094,0.1719
152,D,D,A,1,0,1,1.5137,1.8906
153,B,D,A,0,0,1,0.0781,0.0859
154,B,B,B,1,1,0,2.4219,0.9883
155,B,A,A,0,0,0,2.1641,0.3398
156,D,D,D,1,1,0,0.1719,0.9922
157,D,D,A,1,0,1,0.2656,0.4336
158,B,B,A,1,0,1,2.0625,0.9609
159,A,A,A,1,1,0,2.3203,4.7754
160,A,A,A,1,1,0,2.6406,2.3594
161,B,B,B,1,1,0,1.1406,3.0762
162,D,D,A,1,0,1,1.0312,1.5625
163,C,C,A,1,0,1,1.7812,0.3203
164,B,B,B,1,1,0,0.7188,2.6699
165,C,D,C,0,1,1,0.8125,0.2891
166,A,D,A,0,1,1,0.0469,1.9062
167,D,D,A,1,0,1,0.4219,1.9805
168,C,C,C,1,1,0,1.6582,0.293
169,A,A,A,1,1,0,3.0137,3.457
170,C,C,C,1,1,0,2.0469,0.4453
171,B,B,B,1,1,0,2.1699,3.4082
172,A,A,A,1,1,0,1.0938,1.8672
173,B,B,A,1,0,1,0.3496,1.7266
174,B,B,B,1,1,0,1.0293,0.3164
175,B,B,B,1,1,0,1.6719,0.2344
176,C,C,C,1,1,0,1.7109,2.6621
177,C,C,A,1,0,1,2.6094,0.5352
178,B,B,B,1,1,0,1.9355,1.4766
179,B,C,A,0,0,1,0.125,1.3711
180,B,B,A,1,0,1,0.4375,1.0898
181,B,B,A,1,0,1,0.8145,1.2305
182,B,A,A,0,0,0,0.5078,1.1641
183,C,C,A,1,0,1,0.9062,1.1641
184,D,B,D,0,1,1,0.875,1.4531
185,B,B,B,1,1,0,0.1641,1.4375
186,C,A,A,0,0,0,1.2188,1.6445
187,D,D,A,1,0,1,2.4453,1.9062
188,D,A,A,0,0,0,1.0,3.1211
189,D,D,C,1,0,1,0.9375,1.3633
190,D,D,D,1,1,0,1.5625,1.9668
191,B,B,B,1,1,0,0.9863,2.0195
192,B,B,B,1,1,0,2.8291,1.0703
193,C,C,A,1,0,1,0.3125,1.2461
194,D,C,A,0,0,1,0.2031,0.0352
195,C,C,C,1,1,0,2.498,2.8184
196,A,A,A,1,1,0,2.3906,4.5088
197,A,A,A,1,1,0,3.3418,5.6465
198,B,A,A,0,0,0,0.0156,0.3125
199,B,B,B,1,1,0,1.8145,3.1094
200,C,C,C,1,1,0,1.9219,2.2666
201,C,C,C,1,1,0,1.7422,0.0312
202,C,A,C,0,1,1,0.0879,1.0938
203,A,A,A,1,1,0,1.502,1.9844
204,C,C,C,1,1,0,3.2637,0.0352
205,A,A,A,1,1,0,1.75,2.8047
206,D,D,D,1,1,0,2.0312,2.8105
207,B,B,B,1,1,0,2.877,1.5938
208,D,D,D,1,1,0,0.7871,3.125
209,D,D,A,1,0,1,2.2812,1.4805
210,B,A,A,0,0,0,0.3984,0.9492
211,D,D,A,1,0,1,1.2734,0.8086
212,B,B,B,1,1,0,2.3438,2.7344
213,C,C,C,1,1,0,1.4219,1.3906
214,C,C,C,1,1,0,1.498,1.5312
215,D,D,A,1,0,1,0.5859,1.7383
216,D,C,A,0,0,1,0.5,0.8398
217,D,D,D,1,1,0,1.7676,2.4512
218,C,C,C,1,1,0,3.0488,1.4688
219,D,D,A,1,0,1,2.4512,0.0703
220,A,A,A,1,1,0,2.6641,2.8652
221,A,A,A,1,1,0,2.4551,2.25
222,D,D,A,1,0,1,2.373,1.582
223,A,A,A,1,1,0,2.2344,5.6816
224,A,A,A,1,1,0,1.75,2.6055
225,A,C,C,0,0,0,0.6387,0.2188
226,A,A,A,1,1,0,4.2188,3.3398
227,D,D,D,1,1,0,1.6328,3.1084
228,B,B,B,1,1,0,1.9062,3.125
229,B,D,A,0,0,1,1.4375,0.7148
230,C,C,A,1,0,1,2.9512,0.6445
231,C,C,A,1,0,1,0.9824,0.9102
232,A,A,A,1,1,0,0.6484,1.0059
233,C,A,A,0,0,0,0.375,2.9336
234,B,B,B,1,1,0,0.4316,1.6016
235,B,B,B,1,1,0,2.5156,2.5117
236,B,B,B,1,1,0,1.8613,0.168
237,B,B,B,1,1,0,0.125,3.2754
238,A,A,A,1,1,0,2.1543,3.4902
239,C,C,C,1,1,0,1.7578,3.248
240,D,D,D,1,1,0,0.6641,2.6797
241,B,D,D,0,0,0,0.8965,1.2246
242,A,A,A,1,1,0,4.002,2.5352
243,A,A,A,1,1,0,2.6094,5.0938
244,C,C,C,1,1,0,1.9199,1.9141
245,B,B,B,1,1,0,0.5254,0.8789
246,D,D,D,1,1,0,0.1875,2.2051
247,D,D,A,1,0,1,1.5312,2.0391
248,C,C,A,1,0,1,2.4355,1.3438
249,B,B,B,1,1,0,1.5469,0.9414
250,B,B,B,1,1,0,1.6875,0.5938
251,C,C,A,1,0,1,0.7891,0.457
252,C,C,D,1,0,1,0.5391,0.8828
253,D,A,D,0,1,1,0.3125,1.6113
254,A,A,A,1,1,0,1.6543,2.6094
255,A,A,A,1,1,0,3.3105,2.6289
256,D,B,B,0,0,0,1.3438,1.8555
257,D,D,D,1,1,0,2.1641,2.876
258,B,D,C,0,0,1,0.3438,0.8438
259,D,C,D,0,1,1,0.0938,0.9258
260,B,B,B,1,1,0,0.1094,2.5703
261,D,D,D,1,1,0,1.998,2.2725
262,B,B,A,1,0,1,0.5781,0.0977
263,C,C,C,1,1,0,1.7344,2.9082
264,B,B,A,1,0,1,0.7188,1.0547
265,A,A,A,1,1,0,3.1875,1.5391
266,C,C,D,1,0,1,1.9375,1.0273
267,B,B,B,1,1,0,1.6094,3.5156
268,A,A,A,1,1,0,2.3496,4.6875
269,A,A,A,1,1,0,1.0703,3.5938
270,A,A,A,1,1,0,1.5938,1.5508
271,B,B,A,1,0,1,0.2031,2.0117
272,C,A,C,0,1,1,0.3203,0.5527
273,C,C,C,1,1,0,0.3203,1.1191
274,C,C,A,1,0,1,2.3574,0.1953
275,A,A,A,1,1,0,1.7656,2.2617
276,A,A,A,1,1,0,1.8125,3.6211
277,A,A,A,1,1,0,2.4922,4.5791
278,D,D,D,1,1,0,0.6172,2.0449
279,D,D,D,1,1,0,2.1875,2.7656
280,B,B,B,1,1,0,1.2656,3.5938
281,D,D,A,1,0,1,0.8125,1.1875
282,C,C,C,1,1,0,1.6406,3.3848
283,C,C,A,1,0,1,2.0605,1.4805
284,A,A,A,1,1,0,2.9316,4.1582
285,D,D,A,1,0,1,0.1562,0.8125
286,C,B,A,0,0,1,0.4688,0.0742
287,D,D,D,1,1,0,0.5781,1.7949
288,B,B,B,1,1,0,2.2637,3.8125
289,B,C,C,0,0,0,1.0859,0.6094
290,D,D,A,1,0,1,0.8281,0.4805
291,D,D,C,1,0,1,0.3594,0.0312
292,D,D,D,1,1,0,1.125,1.9531
293,A,A,A,1,1,0,4.3438,3.8359
294,B,B,B,1,1,0,2.2031,0.0508
295,A,A,A,1,1,0,2.0527,0.8906
296,B,C,A,0,0,1,0.1406,0.8594
297,A,A,A,1,1,0,1.4375,2.4062
298,B,B,B,1,1,0,2.0254,2.9932
299,D,D,A,1,0,1,1.2656,1.043
