idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
197,A,A,A,1,1,0,11.3886,11.2565
198,B,B,B,1,1,0,9.1864,8.8036
199,B,B,B,1,1,0,10.7767,10.53
200,C,C,C,1,1,0,10.1507,9.1518
201,C,C,C,1,1,0,6.1404,7.1658
202,C,C,C,1,1,0,9.5997,9.3269
203,A,A,A,1,1,0,10.7488,10.6535
204,C,C,C,1,1,0,7.9754,8.0225
205,A,A,A,1,1,0,9.5845,9.1622
206,D,D,D,1,1,0,11.0926,10.8588
207,B,B,B,1,1,0,7.1482,7.0457
208,D,D,D,1,1,0,11.1266,10.4596
209,D,D,D,1,1,0,11.4775,11.0941
210,B,B,C,1,0,1,0.0312,0.6714
211,D,D,D,1,1,0,8.2895,8.7355
212,B,B,B,1,1,0,8.6132,8.4815
213,C,C,C,1,1,0,6.5952,8.9539
214,C,C,C,1,1,0,11.1554,10.6395
215,D,D,D,1,1,0,9.7964,8.8289
216,D,C,D,0,1,1,0.5474,0.0625
217,D,D,D,1,1,0,10.6472,10.577
218,C,C,C,1,1,0,10.3423,10.7255
219,D,D,D,1,1,0,12.2092,11.6559
220,A,A,A,1,1,0,9.2472,9.5142
221,A,A,A,1,1,0,9.582,9.3963
222,D,D,D,1,1,0,10.9113,9.9205
223,A,A,A,1,1,0,11.0925,11.0931
224,A,A,A,1,1,0,12.1937,11.921
225,A,A,A,1,1,0,11.2394,10.7332
226,A,A,A,1,1,0,11.1518,10.5283
227,D,D,D,1,1,0,11.0687,10.6088
228,B,B,B,1,1,0,10.1454,8.3627
229,B,B,B,1,1,0,3.562,3.2975
230,C,C,C,1,1,0,9.7112,10.427
231,C,C,C,1,1,0,9.9009,10.3028
232,A,A,A,1,1,0,10.4595,11.0904
233,C,A,A,0,0,0,4.4206,5.7801
234,B,B,B,1,1,0,7.3745,7.5243
235,B,B,B,1,1,0,11.1745,10.4283
236,B,B,B,1,1,0,10.6364,10.6217
237,B,B,B,1,1,0,10.7096,10.218
238,A,A,A,1,1,0,10.2839,10.1373
239,C,C,C,1,1,0,10.4289,10.7877
240,D,D,D,1,1,0,11.6112,11.6241
241,B,D,D,0,0,0,7.845,8.3763
242,A,A,A,1,1,0,11.0991,10.5816
243,A,A,A,1,1,0,11.9292,11.1948
244,C,C,C,1,1,0,10.2317,9.2372
245,B,B,B,1,1,0,6.7568,7.5316
246,D,D,D,1,1,0,8.98,9.3941
247,D,D,D,1,1,0,9.4205,9.2802
248,C,C,C,1,1,0,11.2565,11.2019
249,B,B,B,1,1,0,9.8254,9.7611
250,B,B,B,1,1,0,9.9515,9.4591
251,C,C,C,1,1,0,10.1863,10.0222
252,C,C,C,1,1,0,9.6537,9.0597
253,D,D,D,1,1,0,7.2332,6.5145
254,A,A,A,1,1,0,10.7098,9.7189
255,A,A,A,1,1,0,11.2636,11.5302
256,D,D,D,1,1,0,10.6854,10.4982
257,D,D,D,1,1,0,10.3481,10.0156
258,B,C,C,0,0,0,5.7196,7.3427
259,D,D,D,1,1,0,6.5699,7.3923
260,B,B,B,1,1,0,9.6517,9.5362
261,D,D,D,1,1,0,9.6373,9.7024
262,B,B,B,1,1,0,9.584,9.7805
263,C,C,C,1,1,0,11.7805,11.1869
264,B,C,B,0,1,1,0.3906,0.7969
265,A,A,A,1,1,0,9.9965,8.9612
266,C,C,C,1,1,0,10.2411,10.2961
267,B,B,B,1,1,0,10.1473,10.2254
268,A,A,A,1,1,0,10.7729,10.7184
269,A,A,A,1,1,0,9.8888,9.5614
270,A,A,A,1,1,0,9.8508,9.6695
271,B,A,A,0,0,0,2.6558,2.2194
272,C,C,C,1,1,0,5.0003,5.8291
273,C,C,C,1,1,0,6.0166,5.8904
274,C,B,B,0,0,0,2.375,0.4219
275,A,A,A,1,1,0,9.5459,6.3555
276,A,A,A,1,1,0,7.6806,7.9981
277,A,A,A,1,1,0,10.1552,10.4048
278,D,D,D,1,1,0,10.7645,10.1228
279,D,D,D,1,1,0,11.357,10.9273
280,B,B,B,1,1,0,10.5929,10.3041
281,D,D,D,1,1,0,9.7093,9.6708
282,C,C,C,1,1,0,10.9444,11.0465
283,C,C,C,1,1,0,10.9252,10.7213
284,A,A,A,1,1,0,11.64,11.4527
285,D,D,D,1,1,0,11.1602,8.2056
286,C,C,B,1,0,1,1.6716,0.0469
287,D,D,D,1,1,0,7.5383,7.9983
288,B,B,B,1,1,0,11.2963,10.7489
289,B,C,C,0,0,0,4.1239,3.5466
290,D,D,D,1,1,0,6.9688,8.2093
291,D,D,D,1,1,0,7.4394,8.3834
292,D,D,D,1,1,0,8.2368,8.3709
293,A,A,A,1,1,0,11.8015,11.5141
294,B,B,B,1,1,0,9.5298,8.4094
295,A,A,A,1,1,0,9.5445,9.3791
296,B,A,A,0,0,0,7.305,7.5081
297,A,A,A,1,1,0,8.2543,9.2725
298,B,B,B,1,1,0,11.0614,10.5456
299,D,D,D,1,1,0,9.4897,9.0687
