idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
69,D,D,D,1,1,0,18.9041,18.8101
70,C,C,C,1,1,0,21.5837,21.4698
71,C,C,C,1,1,0,15.4515,15.2155
72,A,A,A,1,1,0,18.465,17.7789
73,D,D,D,1,1,0,15.8127,18.3208
74,A,A,A,1,1,0,3.4382,3.4695
75,C,C,C,1,1,0,1.8741,2.3134
76,D,D,D,1,1,0,20.4195,20.8605
77,A,A,A,1,1,0,11.9366,11.3447
78,B,B,B,1,1,0,20.5347,20.4905
79,D,D,D,1,1,0,16.3976,15.2619
80,B,B,B,1,1,0,3.8121,3.5319
81,A,A,A,1,1,0,21.1118,20.8827
82,A,A,A,1,1,0,20.3965,20.5012
83,B,B,B,1,1,0,16.7188,16.6468
84,C,C,C,1,1,0,19.3546,19.5918
85,C,C,C,1,1,0,21.5238,21.5823
86,A,A,A,1,1,0,20.4842,20.4999
87,C,C,C,1,1,0,21.3632,21.5012
88,D,D,D,1,1,0,14.0009,13.8276
89,C,C,C,1,1,0,19.9178,20.0597
90,D,D,D,1,1,0,19.2749,19.2448
91,A,A,A,1,1,0,13.4838,13.859
92,D,A,A,0,0,0,2.5945,2.5005
93,A,A,A,1,1,0,20.6172,20.8384
94,A,A,A,1,1,0,14.2033,14.6851
95,D,D,D,1,1,0,23.5102,23.7153
96,A,A,A,1,1,0,20.0837,19.9763
97,A,A,A,1,1,0,20.7961,20.8455
98,B,B,B,1,1,0,6.3452,6.5631
99,C,B,B,0,0,0,13.6867,13.4388
100,A,A,A,1,1,0,15.4663,15.7506
101,D,C,C,0,0,0,5.5619,5.8766
102,B,B,B,1,1,0,23.7263,24.0415
103,D,D,D,1,1,0,22.0195,22.3897
104,B,B,B,1,1,0,19.1207,19.1441
105,C,C,C,1,1,0,20.027,20.2556
106,B,B,B,1,1,0,20.729,20.6144
107,A,A,A,1,1,0,12.3734,12.2646
108,B,B,B,1,1,0,1.6561,0.7495
109,C,C,C,1,1,0,21.5588,21.9385
110,D,D,D,1,1,0,21.6151,21.8574
111,A,A,A,1,1,0,18.0573,18.9352
112,B,B,B,1,1,0,3.0929,2.6881
113,D,D,D,1,1,0,19.7485,20.2646
114,D,D,D,1,1,0,21.3872,21.4399
115,D,D,D,1,1,0,19.7015,20.2335
116,B,B,B,1,1,0,19.0857,19.116
117,A,A,A,1,1,0,21.3113,21.0457
118,C,C,C,1,1,0,21.5087,21.7457
119,A,A,A,1,1,0,18.2464,18.4344
120,A,D,D,0,0,0,0.2188,0.1875
121,B,A,A,0,0,0,2.2181,3.0306
122,C,C,C,1,1,0,19.7744,19.9619
123,A,A,A,1,1,0,19.5674,19.9786
124,B,B,B,1,1,0,10.0481,10.0627
125,C,C,C,1,1,0,20.5798,20.3438
126,A,C,C,0,0,0,0.375,0.5625
127,C,C,C,1,1,0,20.1743,20.4908
128,B,B,B,1,1,0,20.4341,20.7845
129,D,C,C,0,0,0,9.5799,10.0902
130,D,D,D,1,1,0,23.1853,23.1542
131,A,A,A,1,1,0,19.5595,20.0455
132,D,D,D,1,1,0,19.4371,19.6201
133,C,C,C,1,1,0,14.9213,14.3776
134,C,C,C,1,1,0,21.3633,21.6003
135,C,C,C,1,1,0,20.4364,20.593
136,C,C,C,1,1,0,20.108,19.7788
137,D,D,D,1,1,0,22.0121,22.2323
138,A,A,A,1,1,0,20.59,20.559
139,C,A,A,0,0,0,0.125,0.3125
140,A,A,A,1,1,0,16.3117,16.7885
141,A,A,A,1,1,0,18.8208,19.0095
142,D,D,D,1,1,0,19.6997,19.8562
143,D,D,D,1,1,0,21.2047,21.1998
144,A,A,A,1,1,0,22.0915,22.1529
145,D,D,D,1,1,0,21.1471,21.2671
146,D,D,D,1,1,0,23.1046,23.2916
147,D,D,D,1,1,0,13.6113,13.7823
148,B,B,B,1,1,0,18.8516,18.9595
149,A,A,A,1,1,0,15.8902,16.2968
150,A,A,A,1,1,0,18.0887,18.3889
151,A,A,A,1,1,0,11.4651,10.7819
152,D,D,D,1,1,0,21.5735,21.5564
153,B,D,D,0,0,0,0.0625,0.375
154,B,B,B,1,1,0,19.2252,19.5726
155,B,B,B,1,1,0,1.9993,1.688
156,D,D,D,1,1,0,18.322,18.5736
157,D,B,B,0,0,0,17.2366,17.9499
158,B,B,B,1,1,0,20.1024,19.9448
159,A,A,A,1,1,0,16.2675,16.822
160,A,A,A,1,1,0,19.2799,20.051
161,B,B,B,1,1,0,17.1626,17.2085
162,D,D,D,1,1,0,16.4739,17.0493
163,C,C,C,1,1,0,15.9716,16.7
164,B,B,B,1,1,0,20.121,20.5713
165,C,C,C,1,1,0,7.0297,6.6251
166,A,A,D,1,0,1,0.0,0.3125
167,D,D,D,1,1,0,14.4056,14.6551
168,C,C,C,1,1,0,6.8452,6.8113
169,A,A,A,1,1,0,20.4124,20.3812
170,C,C,C,1,1,0,20.813,20.2512
171,B,B,B,1,1,0,19.5132,19.6704
172,A,D,D,0,0,0,18.854,18.9937
173,B,D,D,0,0,0,2.2501,2.8745
174,B,B,B,1,1,0,19.7487,20.0122
175,B,B,B,1,1,0,22.7405,22.5904
176,C,C,C,1,1,0,20.2603,20.1343
177,C,C,C,1,1,0,19.7937,19.9205
178,B,B,B,1,1,0,20.103,20.4395
179,B,C,C,0,0,0,11.3448,11.5343
180,B,B,B,1,1,0,8.6441,8.1442
181,B,B,B,1,1,0,18.7589,18.4512
182,B,B,B,1,1,0,11.8102,11.7026
183,C,C,C,1,1,0,13.9028,14.5287
184,D,D,D,1,1,0,14.8628,14.238
185,B,B,B,1,1,0,8.749,9.6875
186,C,A,A,0,0,0,10.436,11.6551
187,D,D,D,1,1,0,21.4631,21.5591
188,D,A,A,0,0,0,2.3431,2.7495
189,D,D,D,1,1,0,12.4698,12.8881
190,D,D,D,1,1,0,18.9737,19.3625
191,B,B,B,1,1,0,18.4127,19.0195
192,B,B,B,1,1,0,21.1601,21.314
193,C,C,C,1,1,0,18.8421,19.5749
194,D,D,D,1,1,0,5.9705,5.562
195,C,C,C,1,1,0,20.1558,20.0313
196,A,A,A,1,1,0,20.9061,21.2499
197,A,A,A,1,1,0,19.7009,19.8259
198,B,B,B,1,1,0,9.8129,8.4686
199,B,B,B,1,1,0,19.7637,20.0897
200,C,C,C,1,1,0,18.426,18.6045
201,C,C,C,1,1,0,18.4882,18.7468
202,C,C,C,1,1,0,11.4367,11.0491
203,A,A,A,1,1,0,18.5,18.4687
204,C,C,C,1,1,0,18.986,19.0474
205,A,A,A,1,1,0,11.262,11.5298
206,D,D,D,1,1,0,20.6771,21.3372
207,B,B,B,1,1,0,20.3964,20.6558
208,D,D,D,1,1,0,18.5162,18.9657
209,D,D,D,1,1,0,20.7787,21.0282
210,B,B,B,1,1,0,17.5645,18.3335
211,D,D,D,1,1,0,17.6635,17.7788
212,B,B,B,1,1,0,19.2485,18.6701
213,C,C,C,1,1,0,18.0323,18.334
214,C,C,C,1,1,0,16.0182,16.4976
215,D,D,D,1,1,0,18.9356,19.1232
216,D,C,C,0,0,0,8.0122,8.5662
217,D,D,D,1,1,0,19.5293,19.8178
218,C,C,C,1,1,0,23.3093,23.4031
219,D,D,D,1,1,0,21.5016,21.8774
220,A,A,A,1,1,0,12.1694,12.3618
221,A,A,A,1,1,0,18.1054,18.3107
222,D,D,D,1,1,0,20.6707,20.9051
223,A,A,A,1,1,0,19.4661,19.3571
224,A,A,A,1,1,0,19.6188,19.7993
225,A,C,C,0,0,0,4.4378,4.9703
226,A,A,A,1,1,0,19.9417,19.8625
227,D,D,D,1,1,0,22.0073,22.4005
228,B,B,B,1,1,0,18.7745,19.1427
229,B,D,D,0,0,0,7.1571,7.9669
230,C,C,C,1,1,0,20.6999,20.7947
231,C,C,C,1,1,0,13.107,13.2998
232,A,A,A,1,1,0,10.7012,10.8719
233,C,A,A,0,0,0,16.6614,16.9699
234,B,B,B,1,1,0,9.1846,9.1549
235,B,B,B,1,1,0,21.3034,21.5087
236,B,B,B,1,1,0,16.3714,16.419
237,B,B,B,1,1,0,20.0171,20.3208
238,A,A,A,1,1,0,20.2498,19.9842
239,C,C,C,1,1,0,21.7799,21.9006
240,D,D,D,1,1,0,19.609,20.098
241,B,D,D,0,0,0,15.7203,15.843
242,A,A,A,1,1,0,20.2459,20.2778
243,A,A,A,1,1,0,21.7408,21.9012
244,C,C,C,1,1,0,21.3002,21.5616
245,B,B,B,1,1,0,15.4822,15.1757
246,D,D,D,1,1,0,19.1484,19.351
247,D,D,D,1,1,0,14.7178,15.2496
248,C,C,C,1,1,0,21.8164,22.0683
249,B,B,B,1,1,0,13.6879,13.9187
250,B,B,B,1,1,0,21.575,21.6742
251,C,C,C,1,1,0,17.3364,17.3058
252,C,C,C,1,1,0,16.9176,16.5667
253,D,D,D,1,1,0,7.3425,7.0611
254,A,A,A,1,1,0,20.4793,20.7935
255,A,A,A,1,1,0,17.0549,16.8802
256,D,D,D,1,1,0,7.9982,8.4982
257,D,D,D,1,1,0,21.4886,21.5205
258,B,D,D,0,0,0,5.5311,6.0327
259,D,B,B,0,0,0,12.7938,12.4498
260,B,B,B,1,1,0,20.2163,20.5901
261,D,D,D,1,1,0,19.3933,19.9149
262,B,B,B,1,1,0,13.83,13.4354
263,C,C,C,1,1,0,21.419,21.3111
264,B,B,B,1,1,0,9.2526,9.5345
265,A,A,A,1,1,0,18.889,19.0772
266,C,C,C,1,1,0,21.7188,21.7349
267,B,B,B,1,1,0,19.5493,19.65
268,A,A,A,1,1,0,18.8543,19.0123
269,A,A,A,1,1,0,19.5583,19.6536
270,A,A,A,1,1,0,19.4455,19.3041
271,B,B,B,1,1,0,7.876,7.9364
272,C,C,C,1,1,0,13.424,13.8591
273,C,C,C,1,1,0,4.0955,3.2184
274,C,C,C,1,1,0,10.3735,10.6863
275,A,A,A,1,1,0,11.0484,11.3432
276,A,A,A,1,1,0,19.2793,19.7938
277,A,A,A,1,1,0,19.7595,19.7774
278,D,D,D,1,1,0,20.8893,20.9849
279,D,D,D,1,1,0,20.1948,20.4112
280,B,B,B,1,1,0,21.6682,21.7575
281,D,D,D,1,1,0,18.4332,19.1881
282,C,C,C,1,1,0,21.0249,21.2616
283,C,C,C,1,1,0,17.984,18.1927
284,A,A,A,1,1,0,3.438,2.2491
285,D,D,D,1,1,0,19.2889,19.5935
286,C,B,B,0,0,0,16.8661,17.0251
287,D,D,D,1,1,0,14.0137,14.6103
288,B,B,B,1,1,0,20.7023,21.0562
289,B,B,B,1,1,0,6.094,6.1239
290,D,D,D,1,1,0,18.6678,18.3238
291,D,D,D,1,1,0,12.6896,13.2053
292,D,D,D,1,1,0,18.2482,18.7796
293,A,A,A,1,1,0,21.2424,20.7715
294,B,B,B,1,1,0,18.4175,18.2784
295,A,A,A,1,1,0,17.7324,17.7952
296,B,A,A,0,0,0,8.9071,9.3138
297,A,A,A,1,1,0,11.4523,11.624
298,B,B,B,1,1,0,12.4525,12.108
299,D,D,D,1,1,0,22.6387,22.811
