idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
205,A,A,A,1,1,0,1.9727,2.8164
206,D,A,A,0,0,0,0.7617,1.4922
207,B,A,A,0,0,0,2.1602,3.2852
208,D,A,A,0,0,0,1.4766,2.1055
209,D,A,A,0,0,0,1.8008,2.6719
210,B,A,A,0,0,0,3.25,2.625
211,D,A,A,0,0,0,1.625,2.2539
212,B,A,A,0,0,0,2.1719,3.457
213,C,A,A,0,0,0,2.6016,3.2539
214,C,A,A,0,0,0,2.1641,2.4688
215,D,A,A,0,0,0,1.6758,2.1953
216,D,A,A,0,0,0,2.6953,3.2773
217,D,A,A,0,0,0,1.4492,1.9297
218,C,A,A,0,0,0,1.9297,1.25
219,D,A,A,0,0,0,1.4805,2.8672
220,A,A,A,1,1,0,1.9375,2.75
221,A,A,A,1,1,0,2.7266,3.3516
222,D,A,A,0,0,0,1.0,1.4531
223,A,A,A,1,1,0,2.9922,3.3125
224,A,A,A,1,1,0,2.7539,3.8867
225,A,A,A,1,1,0,2.4531,3.5742
226,A,A,A,1,1,0,2.7773,3.4688
227,D,A,A,0,0,0,1.0508,2.0156
228,B,A,A,0,0,0,1.8867,2.3438
229,B,A,A,0,0,0,2.4648,2.8594
230,C,A,A,0,0,0,1.4258,1.7695
231,C,A,A,0,0,0,2.2109,3.0
232,A,A,A,1,1,0,2.25,2.7266
233,C,A,A,0,0,0,2.3984,2.6875
234,B,A,A,0,0,0,1.2852,2.332
235,B,A,A,0,0,0,2.1836,2.8203
236,B,A,A,0,0,0,1.9336,1.8438
237,B,A,A,0,0,0,2.0078,2.3242
238,A,A,A,1,1,0,2.1133,3.0977
239,C,A,A,0,0,0,1.5938,2.0898
240,D,A,A,0,0,0,1.3984,2.1406
241,B,A,A,0,0,0,1.4023,2.6055
242,A,A,A,1,1,0,2.6289,3.5508
243,A,A,A,1,1,0,2.8438,3.5039
244,C,A,A,0,0,0,2.2539,3.5977
245,B,A,A,0,0,0,2.7227,3.8633
246,D,A,A,0,0,0,1.9102,2.5469
247,D,A,A,0,0,0,2.1641,2.9609
248,C,A,A,0,0,0,2.2852,2.8164
249,B,A,A,0,0,0,1.5781,1.6562
250,B,A,A,0,0,0,1.8711,2.3906
251,C,A,A,0,0,0,2.6602,2.7578
252,C,A,A,0,0,0,2.1719,3.1094
253,D,A,A,0,0,0,1.6289,2.1758
254,A,A,A,1,1,0,2.6641,3.3672
255,A,A,A,1,1,0,2.7109,4.4062
256,D,A,A,0,0,0,1.75,2.5586
257,D,A,A,0,0,0,0.793,1.5391
258,B,A,A,0,0,0,2.9062,2.5117
259,D,A,A,0,0,0,2.0664,2.4375
260,B,A,A,0,0,0,2.1914,2.7461
261,D,A,A,0,0,0,3.0195,3.9297
262,B,A,A,0,0,0,1.668,2.3398
263,C,A,A,0,0,0,1.75,2.2734
264,B,A,A,0,0,0,2.0977,2.7148
265,A,A,A,1,1,0,2.4961,3.5859
266,C,A,A,0,0,0,2.1406,1.9492
267,B,A,A,0,0,0,1.7852,2.1875
268,A,A,A,1,1,0,2.5352,3.4062
269,A,A,A,1,1,0,2.4297,3.2188
270,A,A,A,1,1,0,2.2383,2.7461
271,B,A,A,0,0,0,2.3828,2.8281
272,C,A,A,0,0,0,1.7344,3.082
273,C,A,A,0,0,0,1.5664,1.832
274,C,A,A,0,0,0,2.2109,2.0664
275,A,A,A,1,1,0,2.2109,2.875
276,A,A,A,1,1,0,2.0156,3.0039
277,A,A,A,1,1,0,2.1289,3.0977
278,D,A,A,0,0,0,0.6562,0.9844
279,D,A,A,0,0,0,1.4727,2.1836
280,B,A,A,0,0,0,2.3516,3.125
281,D,A,A,0,0,0,2.082,2.2344
282,C,A,A,0,0,0,1.8281,1.8086
283,C,A,A,0,0,0,2.3359,2.875
284,A,A,A,1,1,0,2.1406,2.8633
285,D,A,A,0,0,0,0.9375,1.4375
286,C,A,A,0,0,0,2.3984,3.3984
287,D,A,A,0,0,0,1.8906,2.8594
288,B,A,A,0,0,0,2.625,2.1719
289,B,A,A,0,0,0,1.3047,2.0664
290,D,A,A,0,0,0,2.4062,3.6289
291,D,A,A,0,0,0,2.1133,2.4922
292,D,A,A,0,0,0,2.1016,2.7852
293,A,A,A,1,1,0,3.1484,4.2305
294,B,A,A,0,0,0,2.5039,2.7617
295,A,A,A,1,1,0,2.1641,3.3203
296,B,A,A,0,0,0,2.4102,3.293
297,A,A,A,1,1,0,2.3594,3.2617
298,B,A,A,0,0,0,2.1484,2.5039
299,D,A,A,0,0,0,2.0742,2.7383
