idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
229,B,A,A,0,0,0,1.7734,3.2734
230,C,A,A,0,0,0,1.8203,2.9766
231,C,A,A,0,0,0,1.2109,2.1719
232,A,A,A,1,1,0,1.0547,3.1406
233,C,A,A,0,0,0,1.5547,2.4844
234,B,A,A,0,0,0,1.3047,2.625
235,B,A,A,0,0,0,1.3281,2.375
236,B,A,A,0,0,0,0.8203,2.0625
237,B,A,A,0,0,0,1.8672,3.0234
238,A,A,A,1,1,0,2.1719,2.7578
239,C,A,A,0,0,0,0.4688,2.5996
240,D,A,A,0,0,0,1.7031,2.5625
241,B,A,A,0,0,0,1.0938,2.5312
242,A,A,A,1,1,0,1.6172,2.4941
243,A,A,A,1,1,0,2.0234,3.1328
244,C,A,A,0,0,0,1.5781,2.502
245,B,A,A,0,0,0,2.2812,3.1797
246,D,A,A,0,0,0,1.5391,2.7656
247,D,A,A,0,0,0,2.1328,3.0312
248,C,A,A,0,0,0,2.0859,2.6641
249,B,A,A,0,0,0,1.6562,3.3457
250,B,A,A,0,0,0,1.6953,3.1621
251,C,A,A,0,0,0,1.0547,2.3281
252,C,A,A,0,0,0,2.0,3.0918
253,D,A,A,0,0,0,1.1406,2.6074
254,A,A,A,1,1,0,2.0156,2.7832
255,A,A,A,1,1,0,2.2656,2.7109
256,D,A,A,0,0,0,2.1641,2.7422
257,D,A,A,0,0,0,1.7188,2.3672
258,B,A,A,0,0,0,2.6172,2.9844
259,D,A,A,0,0,0,1.4531,2.8223
260,B,A,A,0,0,0,2.1406,3.1094
261,D,A,A,0,0,0,1.5938,2.5703
262,B,A,A,0,0,0,1.9375,2.4922
263,C,A,A,0,0,0,1.4531,2.9688
264,B,A,A,0,0,0,2.2031,3.0449
265,A,A,A,1,1,0,2.6797,3.377
266,C,A,A,0,0,0,0.8125,2.8652
267,B,A,A,0,0,0,1.2109,2.4219
268,A,A,A,1,1,0,2.0391,2.9609
269,A,A,A,1,1,0,2.1406,2.7734
270,A,A,A,1,1,0,1.8828,2.873
271,B,A,A,0,0,0,1.9062,2.627
272,C,A,A,0,0,0,1.8359,2.7188
273,C,A,A,0,0,0,0.4922,2.7812
274,C,A,A,0,0,0,2.2344,2.9688
275,A,A,A,1,1,0,1.0312,2.5859
276,A,A,A,1,1,0,1.7598,3.2715
277,A,A,A,1,1,0,1.5078,2.7578
278,D,A,A,0,0,0,1.2969,3.4668
279,D,A,A,0,0,0,1.2734,2.1406
280,B,A,A,0,0,0,1.8516,2.3359
281,D,A,A,0,0,0,2.125,2.8047
282,C,A,A,0,0,0,1.5938,3.5645
283,C,A,A,0,0,0,1.9766,2.625
284,A,A,A,1,1,0,1.1328,2.2598
285,D,A,A,0,0,0,1.0625,2.7832
286,C,A,A,0,0,0,1.3438,2.6641
287,D,A,A,0,0,0,1.9297,3.1094
288,B,A,A,0,0,0,1.8516,3.0469
289,B,A,A,0,0,0,0.7891,3.0176
290,D,A,A,0,0,0,1.7969,3.2109
291,D,A,A,0,0,0,1.0,2.5078
292,D,A,A,0,0,0,1.9922,2.3203
293,A,A,A,1,1,0,1.2734,3.0938
294,B,A,A,0,0,0,1.5547,2.4141
295,A,A,A,1,1,0,1.5312,2.8984
296,B,A,A,0,0,0,1.6719,3.0371
297,A,A,A,1,1,0,2.1641,2.7422
298,B,A,A,0,0,0,1.4922,2.9746
299,D,A,A,0,0,0,1.0781,2.5957
