idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
60,A,A,A,1,1,0,11.8437,11.9062
61,C,C,C,1,1,0,12.0625,12.0625
62,A,B,B,0,0,0,6.0328,9.7499
63,B,B,B,1,1,0,14.4844,14.5156
64,A,A,A,1,1,0,14.5937,15.0625
65,C,C,C,1,1,0,17.7969,17.7188
66,A,B,B,0,0,0,8.4685,10.8437
67,C,C,C,1,1,0,15.1094,16.0
68,B,B,B,1,1,0,8.7811,8.6873
69,A,A,A,1,1,0,10.8437,6.655
70,B,B,B,1,1,0,11.4062,10.8437
71,B,B,B,1,1,0,2.7505,1.8749
72,C,C,C,1,1,0,17.1562,17.4688
73,A,A,A,1,1,0,12.6875,10.625
74,B,B,B,1,1,0,1.2192,3.844
75,C,C,C,1,1,0,20.0625,20.0625
76,A,A,A,1,1,0,16.0312,15.8437
77,A,B,B,0,0,0,1.6254,2.6243
78,B,B,B,1,1,0,11.0312,10.8437
79,A,A,A,1,1,0,14.75,14.1875
80,C,C,C,1,1,0,17.625,18.4844
81,B,B,B,1,1,0,8.6248,8.8749
82,B,C,C,0,0,0,5.7507,5.3115
83,A,A,A,1,1,0,15.0937,15.9687
84,A,A,A,1,1,0,16.4375,17.0938
85,A,B,B,0,0,0,7.1555,11.4687
86,C,C,C,1,1,0,19.7656,19.5625
87,C,C,C,1,1,0,20.4375,21.2344
88,C,C,C,1,1,0,16.1406,16.9375
89,A,A,A,1,1,0,8.4373,8.2185
90,C,C,C,1,1,0,0.5627,1.8749
91,C,C,C,1,1,0,15.6562,14.2812
92,A,B,B,0,0,0,7.8121,7.4056
93,A,B,B,0,0,0,3.9695,4.1245
94,A,A,A,1,1,0,12.8125,10.6875
95,A,A,A,1,1,0,12.1875,11.7812
96,A,A,A,1,1,0,2.5003,1.5314
97,B,B,B,1,1,0,14.9219,14.2344
98,C,C,C,1,1,0,20.3438,20.5469
99,A,A,A,1,1,0,15.9375,16.4687
100,C,C,C,1,1,0,17.9375,17.6875
101,A,A,A,1,1,0,4.8437,2.5624
102,A,A,A,1,1,0,10.9687,12.8437
103,C,C,C,1,1,0,21.7188,21.8125
104,C,C,C,1,1,0,19.3125,19.6406
105,B,C,C,0,0,0,3.1555,1.8749
106,B,B,B,1,1,0,12.6562,12.2187
107,B,B,B,1,1,0,1.8744,0.563
108,C,C,C,1,1,0,19.2031,20.4375
109,B,B,B,1,1,0,3.125,5.688
110,A,A,A,1,1,0,17.0469,17.5781
111,B,B,B,1,1,0,11.5625,11.0
112,A,B,B,0,0,0,3.6882,6.0014
113,B,B,B,1,1,0,6.5924,5.7821
114,B,B,B,1,1,0,12.9375,12.8125
115,A,A,A,1,1,0,4.3109,6.7175
116,C,C,C,1,1,0,16.3594,16.0625
117,A,B,B,0,0,0,0.7498,1.3434
118,A,C,C,0,0,0,5.6867,5.0951
119,A,C,C,0,0,0,0.8752,1.7809
120,B,B,B,1,1,0,10.0312,8.6248
121,C,B,C,0,1,1,0.2188,3.7182
122,B,B,B,1,1,0,10.9062,11.7187
123,C,B,B,0,0,0,2.2191,0.6562
124,B,C,C,0,0,0,19.5156,19.6094
125,A,A,A,1,1,0,5.9701,6.3107
126,B,B,B,1,1,0,10.7812,10.4687
127,C,C,C,1,1,0,17.6406,17.75
128,A,B,B,0,0,0,7.9997,7.4056
129,B,B,B,1,1,0,10.8437,11.2187
130,C,C,C,1,1,0,20.0938,20.375
131,B,B,B,1,1,0,13.6562,13.1875
132,A,A,A,1,1,0,13.125,13.5
133,C,C,C,1,1,0,19.9375,19.7344
134,C,C,C,1,1,0,17.0625,16.8906
135,C,B,B,0,0,0,9.4999,10.0625
136,A,A,A,1,1,0,10.2187,9.3437
137,C,C,C,1,1,0,19.4531,18.9688
138,A,A,A,1,1,0,10.0312,9.8437
139,B,B,B,1,1,0,4.4375,4.4374
140,A,A,A,1,1,0,14.4375,12.5937
141,A,B,B,0,0,0,7.4994,9.1249
142,B,C,C,0,0,0,4.2515,2.8128
143,B,B,B,1,1,0,9.4062,8.8123
144,C,C,C,1,1,0,18.875,19.875
145,C,C,C,1,1,0,13.0625,13.8437
146,A,A,A,1,1,0,18.7188,17.5
147,C,B,B,0,0,0,0.375,0.1875
148,B,B,B,1,1,0,9.4374,8.8749
149,A,B,B,0,0,0,10.0937,11.5937
150,C,C,C,1,1,0,14.9062,13.5
151,B,B,B,1,1,0,11.5,9.9062
152,C,C,C,1,1,0,15.1719,16.0
153,B,B,B,1,1,0,8.4998,8.1247
154,C,C,C,1,1,0,21.6719,21.5
155,B,B,B,1,1,0,7.1555,6.655
156,C,C,C,1,1,0,9.3749,9.4374
157,A,A,A,1,1,0,7.7183,8.5936
158,B,C,B,0,1,1,0.5312,0.1875
159,A,B,B,0,0,0,0.125,0.4375
160,C,C,C,1,1,0,21.6719,21.6562
161,C,C,C,1,1,0,20.375,21.0781
162,C,C,C,1,1,0,7.1555,5.6567
163,C,C,C,1,1,0,21.0469,20.8438
164,A,B,B,0,0,0,11.5937,12.9375
165,A,A,A,1,1,0,9.6249,10.6875
166,C,B,C,0,1,1,0.0,0.6562
167,C,C,C,1,1,0,17.9375,16.3906
168,B,B,B,1,1,0,16.2969,16.5
169,A,A,B,1,0,1,1.3127,1.2498
170,C,C,C,1,1,0,19.25,19.0469
171,A,A,A,1,1,0,7.0929,4.4375
172,C,C,C,1,1,0,17.5625,18.3281
173,A,A,A,1,1,0,16.0625,16.625
174,A,A,A,1,1,0,13.2812,13.6875
175,C,C,C,1,1,0,18.4219,17.8438
176,B,B,B,1,1,0,2.5322,2.9365
177,A,A,A,1,1,0,4.0608,5.4996
178,B,B,B,1,1,0,4.0014,6.8114
179,B,B,B,1,1,0,13.4062,12.5625
180,C,C,C,1,1,0,16.5312,16.9844
181,A,A,A,1,1,0,15.5312,15.625
182,B,B,B,1,1,0,11.6562,12.1875
183,A,A,A,1,1,0,15.5625,15.3437
184,C,C,C,1,1,0,16.0625,15.4219
185,B,B,B,1,1,0,3.0942,1.9062
186,B,B,B,1,1,0,13.7344,14.0312
187,B,B,B,1,1,0,8.7186,9.5624
188,B,C,C,0,0,0,1.9689,4.5323
189,B,B,B,1,1,0,13.8594,13.4219
190,B,C,C,0,0,0,14.0,13.125
191,A,A,A,1,1,0,7.3743,4.5322
192,B,B,C,1,0,1,0.2188,0.6562
193,A,B,B,0,0,0,5.4371,5.9074
194,A,A,A,1,1,0,12.2812,8.6561
195,B,C,C,0,0,0,15.1719,17.8125
196,B,B,B,1,1,0,3.1247,7.1867
197,C,C,C,1,1,0,8.7498,6.9991
198,A,A,B,1,0,1,1.5934,1.6877
199,C,C,C,1,1,0,15.9844,15.1719
200,C,C,C,1,1,0,20.7344,20.7812
201,A,B,B,0,0,0,2.3439,5.8448
202,B,B,B,1,1,0,14.0625,13.9062
203,A,A,A,1,1,0,8.8436,9.5937
204,B,B,B,1,1,0,5.4998,6.0954
205,C,C,C,1,1,0,17.9688,18.5312
206,B,B,B,1,1,0,9.9375,10.0
207,B,B,B,1,1,0,4.8437,5.2487
208,B,B,B,1,1,0,12.2187,12.3437
209,A,B,B,0,0,0,7.8746,11.375
210,A,A,A,1,1,0,13.75,11.875
211,B,B,B,1,1,0,9.3749,9.2187
212,C,C,C,1,1,0,14.9219,14.9219
213,B,B,B,1,1,0,5.1858,4.3109
214,B,B,B,1,1,0,11.9375,11.2812
215,A,B,B,0,0,0,6.2831,6.7487
216,A,A,A,1,1,0,14.125,12.6562
217,A,B,B,0,0,0,11.5,10.7187
218,A,B,B,0,0,0,4.1242,6.0325
219,B,A,B,0,1,1,3.2185,0.1875
220,B,B,B,1,1,0,14.3437,13.3125
221,C,C,C,1,1,0,17.2656,16.7188
222,B,B,B,1,1,0,11.4375,11.5
223,B,B,B,1,1,0,10.9375,9.6562
224,C,C,C,1,1,0,15.7969,16.0781
225,B,B,B,1,1,0,11.9062,12.0
226,A,B,B,0,0,0,5.1858,5.4057
227,A,A,A,1,1,0,12.5937,11.2187
228,A,B,B,0,0,0,4.7492,6.8427
229,A,B,B,0,0,0,0.3125,2.8128
230,B,A,A,0,0,0,4.9067,7.218
231,B,B,B,1,1,0,15.6406,15.8125
232,C,C,C,1,1,0,19.8125,19.8125
233,A,A,A,1,1,0,13.3125,13.4375
234,A,A,A,1,1,0,12.625,12.0625
235,B,B,B,1,1,0,9.7812,8.406
236,C,C,C,1,1,0,16.6094,16.1562
237,B,C,C,0,0,0,5.4057,3.3745
238,A,B,B,0,0,0,7.6867,9.1249
239,A,A,A,1,1,0,11.25,11.375
240,C,C,C,1,1,0,16.125,17.0
241,C,C,C,1,1,0,12.9687,12.5625
242,B,B,B,1,1,0,13.0,13.0312
243,A,A,A,1,1,0,9.1249,9.1874
244,C,C,C,1,1,0,20.4531,20.75
245,A,A,A,1,1,0,13.1875,10.625
246,B,B,B,1,1,0,7.1867,7.218
247,B,B,B,1,1,0,12.6562,11.5
248,B,B,B,1,1,0,9.8124,11.1562
249,C,C,C,1,1,0,19.8906,20.75
250,B,A,B,0,1,1,0.25,0.8752
251,A,A,A,1,1,0,8.9061,6.0328
252,A,A,A,1,1,0,6.0952,4.9044
253,B,B,B,1,1,0,10.6562,10.9375
254,B,B,B,1,1,0,11.5,10.8125
255,C,C,C,1,1,0,19.6719,19.6875
256,A,A,A,1,1,0,10.8125,8.5311
257,B,B,B,1,1,0,3.844,2.8128
258,C,C,C,1,1,0,3.9059,3.9059
259,C,C,C,1,1,0,17.5156,17.9688
260,C,C,C,1,1,0,20.2812,20.8281
261,A,A,A,1,1,0,16.9844,16.2344
262,C,C,C,1,1,0,17.8906,18.0781
263,C,C,C,1,1,0,16.0469,13.75
264,B,B,B,1,1,0,13.0,11.9062
265,B,B,B,1,1,0,11.9062,11.4062
266,C,C,C,1,1,0,21.0312,20.8438
267,A,A,A,1,1,0,9.2186,9.4686
268,A,A,A,1,1,0,2.4058,2.4694
269,B,C,C,0,0,0,3.8121,4.5954
270,A,B,B,0,0,0,3.9681,5.501
271,B,B,B,1,1,0,11.1875,10.6562
272,A,A,A,1,1,0,11.0937,10.0312
273,A,A,A,1,1,0,7.2806,3.9695
274,B,B,B,1,1,0,0.375,1.6248
275,A,A,A,1,1,0,11.25,11.25
276,A,A,A,1,1,0,10.7187,9.0311
277,C,C,C,1,1,0,18.7031,18.8906
278,C,C,C,1,1,0,17.4375,17.1875
279,B,B,B,1,1,0,1.8126,0.3125
280,C,C,C,1,1,0,10.4062,15.3281
281,C,C,C,1,1,0,19.6406,20.125
282,B,B,B,1,1,0,8.4685,7.7808
283,C,B,B,0,0,0,4.0332,5.3743
284,C,C,C,1,1,0,7.1555,7.0304
285,C,C,C,1,1,0,15.3281,15.1875
286,B,B,B,1,1,0,7.2493,5.4371
287,C,C,C,1,1,0,17.7344,18.2969
288,B,B,B,1,1,0,8.8124,8.8436
289,B,B,B,1,1,0,11.7187,10.625
290,A,A,B,1,0,1,4.032,2.1554
291,C,C,C,1,1,0,19.3125,18.9844
292,A,B,B,0,0,0,5.2173,8.1872
293,A,A,A,1,1,0,11.5312,9.2499
294,C,C,C,1,1,0,18.75,19.3594
295,B,B,B,1,1,0,4.6546,4.8437
296,B,B,B,1,1,0,10.125,8.9999
297,B,B,B,1,1,0,12.25,11.625
298,C,C,C,1,1,0,16.2344,15.7031
299,A,B,B,0,0,0,2.7495,4.0925
