idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
108,B,D,D,0,0,0,6.8752,7.1493
109,C,C,C,1,1,0,11.0773,9.7643
110,D,D,D,1,1,0,10.0046,9.5184
111,A,A,A,1,1,0,9.8506,9.5992
112,B,A,A,0,0,0,0.5,0.6875
113,D,D,D,1,1,0,11.3894,10.2877
114,D,D,D,1,1,0,10.6013,9.8194
115,D,D,D,1,1,0,9.072,8.7234
116,B,B,B,1,1,0,11.5527,10.2932
117,A,A,A,1,1,0,11.4988,10.9134
118,C,C,C,1,1,0,10.2558,9.7797
119,A,A,A,1,1,0,10.1453,9.8187
120,A,A,A,1,1,0,5.547,3.8128
121,B,A,A,0,0,0,8.4117,3.9199
122,C,C,C,1,1,0,10.2679,9.9104
123,A,A,A,1,1,0,11.2565,10.936
124,B,B,B,1,1,0,3.0308,3.6713
125,C,C,C,1,1,0,11.7488,10.7496
126,A,A,A,1,1,0,11.1762,10.3466
127,C,C,C,1,1,0,10.5129,9.2934
128,B,B,B,1,1,0,11.0382,10.2027
129,D,C,C,0,0,0,8.33,8.3922
130,D,D,D,1,1,0,11.5531,10.304
131,A,A,A,1,1,0,7.9751,7.4544
132,D,D,D,1,1,0,10.9369,9.8981
133,C,C,C,1,1,0,10.0105,9.7474
134,C,C,C,1,1,0,11.1007,10.4128
135,C,C,C,1,1,0,11.1705,10.1846
136,C,C,C,1,1,0,11.459,10.7722
137,D,D,D,1,1,0,10.9797,9.8481
138,A,A,A,1,1,0,11.7079,11.3113
139,C,C,C,1,1,0,6.1075,5.2015
140,A,A,A,1,1,0,11.6399,11.0225
141,A,A,A,1,1,0,10.1886,9.5031
142,D,D,D,1,1,0,10.035,9.0216
143,D,D,D,1,1,0,12.0377,11.0387
144,A,A,A,1,1,0,11.034,10.3415
145,D,D,D,1,1,0,11.0507,10.116
146,D,D,D,1,1,0,9.6163,9.3731
147,D,D,D,1,1,0,10.0595,8.92
148,B,B,B,1,1,0,10.3009,10.0114
149,A,A,A,1,1,0,8.3367,5.4766
150,A,A,A,1,1,0,10.9751,10.529
151,A,A,A,1,1,0,9.7336,9.6316
152,D,D,D,1,1,0,9.8807,9.0224
153,B,B,B,1,1,0,3.7978,2.2493
154,B,B,B,1,1,0,10.7145,9.9753
155,B,B,B,1,1,0,4.8301,5.251
156,D,D,D,1,1,0,4.905,5.1093
157,D,C,C,0,0,0,7.1489,7.1736
158,B,B,B,1,1,0,11.3121,10.5622
159,A,A,A,1,1,0,8.9429,9.4277
160,A,A,A,1,1,0,10.5536,9.8188
161,B,B,B,1,1,0,6.7667,7.6001
162,D,D,D,1,1,0,8.3243,7.4747
163,C,C,C,1,1,0,10.5835,10.0325
164,B,B,B,1,1,0,9.5605,8.6967
165,C,C,C,1,1,0,7.3515,6.5945
166,A,A,A,1,1,0,6.1423,6.6103
167,D,D,D,1,1,0,11.8579,10.2651
168,C,C,C,1,1,0,7.2571,7.1269
169,A,A,A,1,1,0,10.6934,10.3269
170,C,C,C,1,1,0,10.5673,9.999
171,B,B,B,1,1,0,9.4359,9.0277
172,A,D,D,0,0,0,3.9225,5.0949
173,B,B,B,1,1,0,7.1573,6.8423
174,B,B,B,1,1,0,10.5773,9.4877
175,B,B,B,1,1,0,9.1477,8.4134
176,C,C,C,1,1,0,9.7476,9.1524
177,C,C,C,1,1,0,10.4973,9.8812
178,B,B,B,1,1,0,10.5844,9.725
179,B,C,C,0,0,0,10.1576,9.5458
180,B,B,B,1,1,0,9.1789,8.6427
181,B,B,B,1,1,0,6.3609,5.686
182,B,B,B,1,1,0,9.0274,8.3897
183,C,C,C,1,1,0,4.6886,4.5614
184,D,D,D,1,1,0,11.5028,10.4589
185,B,B,B,1,1,0,9.6779,8.3476
186,C,A,A,0,0,0,10.1578,10.1538
187,D,D,D,1,1,0,10.7105,9.9212
188,D,D,D,1,1,0,7.7033,7.438
189,D,D,D,1,1,0,9.4871,9.3186
190,D,D,D,1,1,0,9.6865,9.3647
191,B,B,B,1,1,0,10.8433,9.9675
192,B,B,B,1,1,0,10.9049,10.0523
193,C,C,C,1,1,0,10.5318,9.4772
194,D,A,A,0,0,0,4.094,4.2509
195,C,C,C,1,1,0,8.4903,8.0591
196,A,A,A,1,1,0,11.0221,10.4431
197,A,A,A,1,1,0,11.3886,10.8493
198,B,B,B,1,1,0,9.1864,8.5998
199,B,B,B,1,1,0,10.7767,9.8733
200,C,C,C,1,1,0,10.1507,9.193
201,C,C,C,1,1,0,6.1404,6.6104
202,C,C,C,1,1,0,9.5997,8.8629
203,A,A,A,1,1,0,10.7488,9.8741
204,C,C,C,1,1,0,7.9754,7.5063
205,A,A,A,1,1,0,9.5845,8.8633
206,D,D,D,1,1,0,11.0926,10.6154
207,B,B,B,1,1,0,7.1482,6.9923
208,D,D,D,1,1,0,11.1266,9.928
209,D,D,D,1,1,0,11.4775,10.5843
210,B,B,B,1,1,0,0.0312,0.6875
211,D,D,D,1,1,0,8.2895,7.994
212,B,B,B,1,1,0,8.6132,8.5552
213,C,C,C,1,1,0,6.5952,6.468
214,C,C,C,1,1,0,11.1554,10.5772
215,D,D,D,1,1,0,9.7964,8.1976
216,D,C,D,0,1,1,0.5474,0.6406
217,D,D,D,1,1,0,10.6472,10.4837
218,C,C,C,1,1,0,10.3423,9.8888
219,D,D,D,1,1,0,12.2092,11.3979
220,A,A,A,1,1,0,9.2472,9.2087
221,A,A,A,1,1,0,9.582,8.8495
222,D,D,D,1,1,0,10.9113,9.9517
223,A,A,A,1,1,0,11.0925,10.3032
224,A,A,A,1,1,0,12.1937,11.5149
225,A,A,A,1,1,0,11.2394,10.5144
226,A,A,A,1,1,0,11.1518,10.7777
227,D,D,D,1,1,0,11.0687,10.4825
228,B,B,B,1,1,0,10.1454,8.8861
229,B,B,B,1,1,0,3.562,4.1577
230,C,C,C,1,1,0,9.7112,9.3761
231,C,C,C,1,1,0,9.9009,9.9968
232,A,A,A,1,1,0,10.4595,10.4955
233,C,A,A,0,0,0,4.4206,4.3425
234,B,B,B,1,1,0,7.3745,7.5859
235,B,B,B,1,1,0,11.1745,10.3487
236,B,B,B,1,1,0,10.6364,9.4378
237,B,B,B,1,1,0,10.7096,9.8492
238,A,A,A,1,1,0,10.2839,9.9329
239,C,C,C,1,1,0,10.4289,9.6864
240,D,D,D,1,1,0,11.6112,10.5753
241,B,D,D,0,0,0,7.845,7.2112
242,A,A,A,1,1,0,11.0991,10.2879
243,A,A,A,1,1,0,11.9292,11.4524
244,C,C,C,1,1,0,10.2317,9.1847
245,B,B,B,1,1,0,6.7568,6.3427
246,D,D,D,1,1,0,8.98,9.3315
247,D,D,D,1,1,0,9.4205,7.717
248,C,C,C,1,1,0,11.2565,10.7643
249,B,B,B,1,1,0,9.8254,9.0234
250,B,B,B,1,1,0,9.9515,8.5407
251,C,C,C,1,1,0,10.1863,9.5064
252,C,C,C,1,1,0,9.6537,8.9492
253,D,D,D,1,1,0,7.2332,6.0298
254,A,A,A,1,1,0,10.7098,10.0619
255,A,A,A,1,1,0,11.2636,11.1158
256,D,D,D,1,1,0,10.6854,9.7486
257,D,D,D,1,1,0,10.3481,9.3798
258,B,C,C,0,0,0,5.7196,4.4851
259,D,D,D,1,1,0,6.5699,6.9996
260,B,B,B,1,1,0,9.6517,8.4438
261,D,D,D,1,1,0,9.6373,9.1119
262,B,B,B,1,1,0,9.584,8.5698
263,C,C,C,1,1,0,11.7805,10.7177
264,B,C,B,0,1,1,0.3906,0.5308
265,A,A,A,1,1,0,9.9965,9.6715
266,C,C,C,1,1,0,10.2411,10.1941
267,B,B,B,1,1,0,10.1473,9.2848
268,A,A,A,1,1,0,10.7729,10.4526
269,A,A,A,1,1,0,9.8888,9.1545
270,A,A,A,1,1,0,9.8508,8.694
271,B,A,A,0,0,0,2.6558,2.6244
272,C,C,C,1,1,0,5.0003,4.3914
273,C,C,C,1,1,0,6.0166,5.267
274,C,B,B,0,0,0,2.375,1.0781
275,A,A,A,1,1,0,9.5459,9.264
276,A,A,A,1,1,0,7.6806,8.3089
277,A,A,A,1,1,0,10.1552,9.9598
278,D,D,D,1,1,0,10.7645,9.374
279,D,D,D,1,1,0,11.357,10.6161
280,B,B,B,1,1,0,10.5929,9.6152
281,D,D,D,1,1,0,9.7093,8.319
282,C,C,C,1,1,0,10.9444,10.0446
283,C,C,C,1,1,0,10.9252,10.2329
284,A,A,A,1,1,0,11.64,10.8901
285,D,D,D,1,1,0,11.1602,9.7249
286,C,C,C,1,1,0,1.6716,2.0635
287,D,D,D,1,1,0,7.5383,7.9076
288,B,B,B,1,1,0,11.2963,10.3263
289,B,C,C,0,0,0,4.1239,4.5322
290,D,D,D,1,1,0,6.9688,7.1416
291,D,D,D,1,1,0,7.4394,6.7329
292,D,D,D,1,1,0,8.2368,7.2821
293,A,A,A,1,1,0,11.8015,11.1241
294,B,B,B,1,1,0,9.5298,8.3337
295,A,A,A,1,1,0,9.5445,9.044
296,B,A,A,0,0,0,7.305,6.6567
297,A,A,A,1,1,0,8.2543,8.5768
298,B,B,B,1,1,0,11.0614,9.9979
299,D,D,D,1,1,0,9.4897,8.6935
