idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
95,A,A,A,1,1,0,12.1875,10.9375
96,A,A,A,1,1,0,2.5003,0.0
97,B,B,B,1,1,0,14.9219,14.3125
98,C,C,C,1,1,0,20.3438,22.0
99,A,A,A,1,1,0,15.9375,15.9687
100,C,C,C,1,1,0,17.9375,18.1094
101,A,A,A,1,1,0,4.8437,6.5611
102,A,A,A,1,1,0,10.9687,7.9371
103,C,C,C,1,1,0,21.7188,22.0938
104,C,C,C,1,1,0,19.3125,19.9062
105,B,C,B,0,1,1,3.1555,6.8427
106,B,B,B,1,1,0,12.6562,13.0625
107,B,B,A,1,0,1,1.8744,1.4377
108,C,C,C,1,1,0,19.2031,23.2969
109,B,B,B,1,1,0,3.125,2.7505
110,A,A,A,1,1,0,17.0469,13.9375
111,B,B,B,1,1,0,11.5625,11.5
112,A,B,A,0,1,1,3.6882,1.8749
113,B,B,B,1,1,0,6.5924,4.6231
114,B,B,B,1,1,0,12.9375,13.3437
115,A,A,A,1,1,0,4.3109,2.1882
116,C,C,C,1,1,0,16.3594,15.1875
117,A,B,A,0,1,1,0.7498,1.4373
118,A,C,C,0,0,0,5.6867,5.6241
119,A,C,C,0,0,0,0.8752,3.0947
120,B,B,B,1,1,0,10.0312,11.3437
121,C,B,B,0,0,0,0.2188,0.0625
122,B,B,B,1,1,0,10.9062,5.6245
123,C,B,B,0,0,0,2.2191,0.4062
124,B,C,C,0,0,0,19.5156,19.1562
125,A,A,A,1,1,0,5.9701,6.8427
126,B,B,B,1,1,0,10.7812,9.031
127,C,C,C,1,1,0,17.6406,12.4062
128,A,B,B,0,0,0,7.9997,9.3749
129,B,B,B,1,1,0,10.8437,9.1248
130,C,C,C,1,1,0,20.0938,18.4062
131,B,B,B,1,1,0,13.6562,7.8121
132,A,A,A,1,1,0,13.125,10.5
133,C,C,C,1,1,0,19.9375,20.5156
134,C,C,C,1,1,0,17.0625,17.1094
135,C,B,B,0,0,0,9.4999,7.8745
136,A,A,A,1,1,0,10.2187,2.4057
137,C,C,C,1,1,0,19.4531,19.0156
138,A,A,A,1,1,0,10.0312,9.5624
139,B,B,C,1,0,1,4.4375,1.0
140,A,A,A,1,1,0,14.4375,13.1562
141,A,B,B,0,0,0,7.4994,4.5005
142,B,C,B,0,1,1,4.2515,0.0938
143,B,B,B,1,1,0,9.4062,10.75
144,C,C,C,1,1,0,18.875,20.4219
145,C,C,C,1,1,0,13.0625,11.7187
146,A,A,A,1,1,0,18.7188,17.9375
147,C,B,C,0,1,1,0.375,2.7817
148,B,B,B,1,1,0,9.4374,9.7499
149,A,B,B,0,0,0,10.0937,6.2207
150,C,C,C,1,1,0,14.9062,14.75
151,B,B,B,1,1,0,11.5,8.8123
152,C,C,C,1,1,0,15.1719,13.25
153,B,B,B,1,1,0,8.4998,5.9387
154,C,C,C,1,1,0,21.6719,22.25
155,B,B,B,1,1,0,7.1555,8.4373
156,C,C,C,1,1,0,9.3749,4.0611
157,A,A,A,1,1,0,7.7183,12.4062
158,B,C,C,0,0,0,0.5312,3.4067
159,A,B,C,0,0,1,0.125,1.281
160,C,C,C,1,1,0,21.6719,23.0
161,C,C,C,1,1,0,20.375,21.1562
162,C,C,C,1,1,0,7.1555,1.7809
163,C,C,C,1,1,0,21.0469,22.0781
164,A,B,B,0,0,0,11.5937,9.5311
165,A,A,A,1,1,0,9.6249,10.7812
166,C,B,C,0,1,1,0.0,2.3439
167,C,C,C,1,1,0,17.9375,16.3125
168,B,B,B,1,1,0,16.2969,12.9062
169,A,A,A,1,1,0,1.3127,3.5003
170,C,C,C,1,1,0,19.25,19.0156
171,A,A,A,1,1,0,7.0929,8.8436
172,C,C,C,1,1,0,17.5625,20.8281
173,A,A,A,1,1,0,16.0625,15.5312
174,A,A,A,1,1,0,13.2812,11.0
175,C,C,C,1,1,0,18.4219,17.5156
176,B,B,B,1,1,0,2.5322,1.469
177,A,A,A,1,1,0,4.0608,6.999
178,B,B,B,1,1,0,4.0014,0.7192
179,B,B,B,1,1,0,13.4062,12.2187
180,C,C,C,1,1,0,16.5312,18.3594
181,A,A,A,1,1,0,15.5312,9.5937
182,B,B,B,1,1,0,11.6562,12.0
183,A,A,A,1,1,0,15.5625,14.3125
184,C,C,C,1,1,0,16.0625,12.875
185,B,B,A,1,0,1,3.0942,0.6877
186,B,B,B,1,1,0,13.7344,13.3437
187,B,B,B,1,1,0,8.7186,9.1249
188,B,C,B,0,1,1,1.9689,4.6231
189,B,B,B,1,1,0,13.8594,14.375
190,B,C,C,0,0,0,14.0,12.9062
191,A,A,A,1,1,0,7.3743,6.7794
192,B,B,B,1,1,0,0.2188,1.3124
193,A,B,B,0,0,0,5.4371,11.5625
194,A,A,A,1,1,0,12.2812,8.6873
195,B,C,C,0,0,0,15.1719,5.3743
196,B,B,B,1,1,0,3.1247,2.3432
197,C,C,C,1,1,0,8.7498,9.4999
198,A,A,A,1,1,0,1.5934,5.0326
199,C,C,C,1,1,0,15.9844,14.2812
200,C,C,C,1,1,0,20.7344,20.7969
201,A,B,B,0,0,0,2.3439,2.4695
202,B,B,B,1,1,0,14.0625,11.0
203,A,A,A,1,1,0,8.8436,12.0
204,B,B,B,1,1,0,5.4998,2.906
205,C,C,C,1,1,0,17.9688,16.5937
206,B,B,B,1,1,0,9.9375,8.3748
207,B,B,B,1,1,0,4.8437,1.8749
208,B,B,B,1,1,0,12.2187,10.7812
209,A,B,B,0,0,0,7.8746,5.2487
210,A,A,A,1,1,0,13.75,11.3125
211,B,B,B,1,1,0,9.3749,11.125
212,C,C,C,1,1,0,14.9219,14.1875
213,B,B,B,1,1,0,5.1858,11.4375
214,B,B,B,1,1,0,11.9375,10.875
215,A,B,A,0,1,1,6.2831,0.969
216,A,A,A,1,1,0,14.125,14.0
217,A,B,B,0,0,0,11.5,12.1562
218,A,B,A,0,1,1,4.1242,0.9377
219,B,A,A,0,0,0,3.2185,6.7175
220,B,B,B,1,1,0,14.3437,13.6562
221,C,C,C,1,1,0,17.2656,17.6562
222,B,B,B,1,1,0,11.4375,12.4062
223,B,B,B,1,1,0,10.9375,10.5937
224,C,C,C,1,1,0,15.7969,14.4687
225,B,B,B,1,1,0,11.9062,13.0
226,A,B,B,0,0,0,5.1858,3.782
227,A,A,A,1,1,0,12.5937,11.5625
228,A,B,A,0,1,1,4.7492,2.1558
229,A,B,A,0,1,1,0.3125,2.8127
230,B,A,A,0,0,0,4.9067,5.5312
231,B,B,B,1,1,0,15.6406,13.2812
232,C,C,C,1,1,0,19.8125,18.6719
233,A,A,A,1,1,0,13.3125,11.2187
234,A,A,A,1,1,0,12.625,8.0934
235,B,B,B,1,1,0,9.7812,7.7808
236,C,C,C,1,1,0,16.6094,14.5312
237,B,C,C,0,0,0,5.4057,1.4058
238,A,B,B,0,0,0,7.6867,4.186
239,A,A,A,1,1,0,11.25,14.1875
240,C,C,C,1,1,0,16.125,17.3125
241,C,C,C,1,1,0,12.9687,7.9371
242,B,B,B,1,1,0,13.0,8.0934
243,A,A,A,1,1,0,9.1249,7.8121
244,C,C,C,1,1,0,20.4531,23.4219
245,A,A,A,1,1,0,13.1875,13.0
246,B,B,B,1,1,0,7.1867,7.4369
247,B,B,B,1,1,0,12.6562,11.6875
248,B,B,B,1,1,0,9.8124,8.6873
249,C,C,C,1,1,0,19.8906,19.9688
250,B,A,A,0,0,0,0.25,4.5954
251,A,A,A,1,1,0,8.9061,8.531
252,A,A,C,1,0,1,6.0952,6.3733
253,B,B,B,1,1,0,10.6562,13.25
254,B,B,B,1,1,0,11.5,13.1875
255,C,C,C,1,1,0,19.6719,19.9375
256,A,A,A,1,1,0,10.8125,10.5937
257,B,B,B,1,1,0,3.844,5.064
258,C,C,C,1,1,0,3.9059,4.4691
259,C,C,C,1,1,0,17.5156,14.1562
260,C,C,C,1,1,0,20.2812,19.8906
261,A,A,A,1,1,0,16.9844,16.3906
262,C,C,C,1,1,0,17.8906,19.5625
263,C,C,C,1,1,0,16.0469,13.9687
264,B,B,B,1,1,0,13.0,10.5312
265,B,B,B,1,1,0,11.9062,12.75
266,C,C,C,1,1,0,21.0312,22.5781
267,A,A,A,1,1,0,9.2186,9.1874
268,A,A,A,1,1,0,2.4058,3.7821
269,B,C,C,0,0,0,3.8121,1.4998
270,A,B,C,0,0,1,3.9681,0.4062
271,B,B,B,1,1,0,11.1875,12.4062
272,A,A,A,1,1,0,11.0937,12.7187
273,A,A,A,1,1,0,7.2806,6.0641
274,B,B,A,1,0,1,0.375,0.8745
275,A,A,A,1,1,0,11.25,9.2499
276,A,A,A,1,1,0,10.7187,10.3125
277,C,C,C,1,1,0,18.7031,20.1406
278,C,C,C,1,1,0,17.4375,18.0938
279,B,B,B,1,1,0,1.8126,8.4685
280,C,C,C,1,1,0,10.4062,7.0929
281,C,C,C,1,1,0,19.6406,20.3281
282,B,B,B,1,1,0,8.4685,10.9062
283,C,B,C,0,1,1,4.0332,0.25
284,C,C,C,1,1,0,7.1555,6.4045
285,C,C,C,1,1,0,15.3281,13.8437
286,B,B,B,1,1,0,7.2493,5.0954
287,C,C,C,1,1,0,17.7344,17.3438
288,B,B,B,1,1,0,8.8124,6.9991
289,B,B,B,1,1,0,11.7187,8.8436
290,A,A,A,1,1,0,4.032,5.9385
291,C,C,C,1,1,0,19.3125,13.9375
292,A,B,A,0,1,1,5.2173,1.9689
293,A,A,A,1,1,0,11.5312,10.1562
294,C,C,C,1,1,0,18.75,17.625
295,B,B,B,1,1,0,4.6546,3.7502
296,B,B,B,1,1,0,10.125,10.875
297,B,B,B,1,1,0,12.25,11.5625
298,C,C,C,1,1,0,16.2344,14.5625
299,A,B,B,0,0,0,2.7495,3.9375
