idx,gold,base_pred,pert_pred,base_correct,pert_correct,flip,base_margin,pert_margin
159,A,A,A,1,1,0,2.3203,3.1777
160,A,A,A,1,1,0,2.6406,3.8535
161,B,B,A,1,0,1,1.1406,0.8906
162,D,D,A,1,0,1,1.0312,0.6328
163,C,C,A,1,0,1,1.7812,1.3594
164,B,B,A,1,0,1,0.7188,0.8906
165,C,D,A,0,0,1,0.8125,0.9375
166,A,D,A,0,1,1,0.0469,0.2422
167,D,D,A,1,0,1,0.4219,0.4766
168,C,C,A,1,0,1,1.6582,0.4297
169,A,A,A,1,1,0,3.0137,3.5
170,C,C,A,1,0,1,2.0469,0.5234
171,B,B,A,1,0,1,2.1699,0.0781
172,A,A,A,1,1,0,1.0938,1.6074
173,B,B,A,1,0,1,0.3496,2.6094
174,B,B,A,1,0,1,1.0293,0.1641
175,B,B,A,1,0,1,1.6719,0.1562
176,C,C,C,1,1,0,1.7109,0.1016
177,C,C,A,1,0,1,2.6094,0.0391
178,B,B,A,1,0,1,1.9355,0.9844
179,B,C,A,0,0,1,0.125,2.3281
180,B,B,A,1,0,1,0.4375,2.6641
181,B,B,B,1,1,0,0.8145,0.0078
182,B,A,A,0,0,0,0.5078,3.3535
183,C,C,A,1,0,1,0.9062,2.4219
184,D,B,D,0,1,1,0.875,0.2109
185,B,B,A,1,0,1,0.1641,0.8828
186,C,A,A,0,0,0,1.2188,2.8906
187,D,D,D,1,1,0,2.4453,1.0547
188,D,A,A,0,0,0,1.0,1.6973
189,D,D,D,1,1,0,0.9375,1.2793
190,D,D,D,1,1,0,1.5625,0.0156
191,B,B,A,1,0,1,0.9863,0.6094
192,B,B,B,1,1,0,2.8291,0.8672
193,C,C,A,1,0,1,0.3125,2.6973
194,D,C,D,0,1,1,0.2031,0.1406
195,C,C,C,1,1,0,2.498,0.6074
196,A,A,A,1,1,0,2.3906,2.459
197,A,A,A,1,1,0,3.3418,3.4121
198,B,A,A,0,0,0,0.0156,1.9434
199,B,B,A,1,0,1,1.8145,1.0547
200,C,C,A,1,0,1,1.9219,0.0781
201,C,C,A,1,0,1,1.7422,0.541
202,C,A,A,0,0,0,0.0879,1.2422
203,A,A,A,1,1,0,1.502,2.8574
204,C,C,A,1,0,1,3.2637,0.3516
205,A,A,A,1,1,0,1.75,2.4199
206,D,D,A,1,0,1,2.0312,0.2656
207,B,B,B,1,1,0,2.877,1.0859
208,D,D,A,1,0,1,0.7871,0.4531
209,D,D,D,1,1,0,2.2812,1.2012
210,B,A,A,0,0,0,0.3984,2.2266
211,D,D,D,1,1,0,1.2734,0.4219
212,B,B,A,1,0,1,2.3438,0.0156
213,C,C,A,1,0,1,1.4219,0.7734
214,C,C,A,1,0,1,1.498,0.8184
215,D,D,A,1,0,1,0.5859,2.25
216,D,C,A,0,0,1,0.5,1.3438
217,D,D,D,1,1,0,1.7676,0.4062
218,C,C,C,1,1,0,3.0488,2.1641
219,D,D,D,1,1,0,2.4512,1.1875
220,A,A,A,1,1,0,2.6641,4.0547
221,A,A,A,1,1,0,2.4551,3.1074
222,D,D,D,1,1,0,2.373,0.2969
223,A,A,A,1,1,0,2.2344,3.6543
224,A,A,A,1,1,0,1.75,2.7891
225,A,C,A,0,1,1,0.6387,2.4609
226,A,A,A,1,1,0,4.2188,3.373
227,D,D,D,1,1,0,1.6328,0.5703
228,B,B,A,1,0,1,1.9062,0.5625
229,B,D,A,0,0,1,1.4375,0.0078
230,C,C,C,1,1,0,2.9512,0.0938
231,C,C,A,1,0,1,0.9824,2.752
232,A,A,A,1,1,0,0.6484,1.0332
233,C,A,A,0,0,0,0.375,2.7754
234,B,B,A,1,0,1,0.4316,0.875
235,B,B,B,1,1,0,2.5156,0.1406
236,B,B,A,1,0,1,1.8613,0.5234
237,B,B,A,1,0,1,0.125,0.9844
238,A,A,A,1,1,0,2.1543,2.4141
239,C,C,C,1,1,0,1.7578,0.2734
240,D,D,A,1,0,1,0.6641,1.2812
241,B,D,D,0,0,0,0.8965,0.1094
242,A,A,A,1,1,0,4.002,3.041
243,A,A,A,1,1,0,2.6094,2.5527
244,C,C,C,1,1,0,1.9199,0.3125
245,B,B,A,1,0,1,0.5254,0.8828
246,D,D,D,1,1,0,0.1875,0.3516
247,D,D,D,1,1,0,1.5312,0.0078
248,C,C,C,1,1,0,2.4355,0.7109
249,B,B,B,1,1,0,1.5469,0.2656
250,B,B,A,1,0,1,1.6875,1.0859
251,C,C,A,1,0,1,0.7891,1.6562
252,C,C,A,1,0,1,0.5391,1.0469
253,D,A,A,0,0,0,0.3125,2.3906
254,A,A,A,1,1,0,1.6543,2.5938
255,A,A,A,1,1,0,3.3105,2.9004
256,D,B,A,0,0,1,1.3438,0.5156
257,D,D,D,1,1,0,2.1641,1.0234
258,B,D,A,0,0,1,0.3438,0.6641
259,D,C,A,0,0,1,0.0938,1.4551
260,B,B,A,1,0,1,0.1094,1.0
261,D,D,D,1,1,0,1.998,0.9609
262,B,B,A,1,0,1,0.5781,1.875
263,C,C,A,1,0,1,1.7344,1.75
264,B,B,A,1,0,1,0.7188,0.9062
265,A,A,A,1,1,0,3.1875,3.2656
266,C,C,A,1,0,1,1.9375,0.834
267,B,B,A,1,0,1,1.6094,1.3652
268,A,A,A,1,1,0,2.3496,2.1855
269,A,A,A,1,1,0,1.0703,2.9766
270,A,A,A,1,1,0,1.5938,1.7246
271,B,B,A,1,0,1,0.2031,1.1797
272,C,A,A,0,0,0,0.3203,2.3359
273,C,C,A,1,0,1,0.3203,2.5566
274,C,C,A,1,0,1,2.3574,0.0215
275,A,A,A,1,1,0,1.7656,2.0312
276,A,A,A,1,1,0,1.8125,2.4922
277,A,A,A,1,1,0,2.4922,3.2031
278,D,D,A,1,0,1,0.6172,0.6094
279,D,D,D,1,1,0,2.1875,1.248
280,B,B,B,1,1,0,1.2656,1.2656
281,D,D,A,1,0,1,0.8125,0.125
282,C,C,A,1,0,1,1.6406,0.8516
283,C,C,A,1,0,1,2.0605,1.7402
284,A,A,A,1,1,0,2.9316,2.7188
285,D,D,A,1,0,1,0.1562,0.6953
286,C,B,A,0,0,1,0.4688,0.4609
287,D,D,D,1,1,0,0.5781,0.7285
288,B,B,B,1,1,0,2.2637,0.1035
289,B,C,A,0,0,1,1.0859,2.1816
290,D,D,A,1,0,1,0.8281,0.5078
291,D,D,D,1,1,0,0.3594,0.7188
292,D,D,D,1,1,0,1.125,0.6074
293,A,A,A,1,1,0,4.3438,3.1797
294,B,B,B,1,1,0,2.2031,0.2402
295,A,A,A,1,1,0,2.0527,2.9043
296,B,C,A,0,0,1,0.1406,2.2793
297,A,A,A,1,1,0,1.4375,2.0137
298,B,B,A,1,0,1,2.0254,0.4844
299,D,D,A,1,0,1,1.2656,0.8145
